id_expo,id_auspiciador,nombre_expo,nombre_auspiciador,ano
ex.510,au.34,Gerardo Rueda*1995,Avianca,1995
ex.510,au.95,Gerardo Rueda*1995,Colcultura,1995
ex.511,au.216,La Suite Madrileña*1995,Galería El Museo de Bogotá,1995
ex.511,au.95,La Suite Madrileña*1995,Colcultura,1995
ex.513,au.95,Teresa Cuéllar*1995,Colcultura,1995
ex.513,au.230,Teresa Cuéllar*1995,Gerencia Cultural del Valle del Cauca,1995
ex.514,au.95,Narcisos*1995,Colcultura,1995
ex.514,au.230,Narcisos*1995,Gerencia Cultural del Valle del Cauca,1995
ex.515,au.216,"Salvador Dalí, Roberto Sebastían Matta, obra grafica*1995",Galería El Museo de Bogotá,1995
ex.515,au.95,"Salvador Dalí, Roberto Sebastían Matta, obra grafica*1995",Colcultura,1995
ex.515,au.230,"Salvador Dalí, Roberto Sebastían Matta, obra grafica*1995",Gerencia Cultural del Valle del Cauca,1995
ex.516,au.352,Muestra retrospectiva del Almanaque PROPAL*1995,Propal S.A.,1995
ex.518,au.95,Imaginario*1996,Colcultura,1996
ex.519,au.95,Las Mariamulatas y las Galápagos*1996,Colcultura,1996
ex.520,au.216,Carlos Rojas*1996,Galería El Museo de Bogotá,1996
ex.520,au.95,Carlos Rojas*1996,Colcultura,1996
ex.521,au.214,Hernando Tejada 1*1996,Galería Diners de Bogotá,1996
ex.521,au.95,Hernando Tejada 1*1996,Colcultura,1996
ex.521,au.368,Hernando Tejada 1*1996,Secretaría de Educación de Cali,1996
ex.523,au.216,José Horacio Martínez*1996,Galería El Museo de Bogotá,1996
ex.523,au.95,José Horacio Martínez*1996,Colcultura,1996
ex.524,au.214,Hernando Tejada 2*1996,Galería Diners de Bogotá,1996
ex.524,au.95,Hernando Tejada 2*1996,Colcultura,1996
ex.524,au.368,Hernando Tejada 2*1996,Secretaría de Educación de Cali,1996
ex.525,au.95,Natalia Restrepo*1996,Colcultura,1996
ex.527,au.230,Gustavo Zalamea*1996,Gerencia Cultural del Valle del Cauca,1996
ex.527,au.135,Gustavo Zalamea*1996,Dirección de Cultura de Cali,1996
ex.529,au.95,Cuerpo Representado*1996,Colcultura,1996
ex.529,au.230,Cuerpo Representado*1996,Gerencia Cultural del Valle del Cauca,1996
ex.529,au.135,Cuerpo Representado*1996,Dirección de Cultura de Cali,1996
ex.530,au.95,Alegoria y Reflexión*1996,Colcultura,1996
ex.530,au.230,Alegoria y Reflexión*1996,Gerencia Cultural del Valle del Cauca,1996
ex.530,au.135,Alegoria y Reflexión*1996,Dirección de Cultura de Cali,1996
ex.531,au.95,Exposición de Gustavo Zalamea 1996*1996,Colcultura,1996
ex.531,au.230,Exposición de Gustavo Zalamea 1996*1996,Gerencia Cultural del Valle del Cauca,1996
ex.531,au.135,Exposición de Gustavo Zalamea 1996*1996,Dirección de Cultura de Cali,1996
ex.532,au.95,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,Colcultura,1996
ex.532,au.230,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,Gerencia Cultural del Valle del Cauca,1996
ex.532,au.135,Muestra de fotografía de la Colección del Museo de Arte Moderno La Tertulia 1996*1996,Dirección de Cultura de Cali,1996
ex.533,au.95,Exposición de Pablo Van Wong 1996*1996,Colcultura,1996
ex.533,au.230,Exposición de Pablo Van Wong 1996*1996,Gerencia Cultural del Valle del Cauca,1996
ex.533,au.135,Exposición de Pablo Van Wong 1996*1996,Dirección de Cultura de Cali,1996
ex.534,au.95,Objetos Creativos*1996,Colcultura,1996
ex.534,au.230,Objetos Creativos*1996,Gerencia Cultural del Valle del Cauca,1996
ex.534,au.135,Objetos Creativos*1996,Dirección de Cultura de Cali,1996
ex.536,au.95,Estelas y Paisajes*1997,Colcultura,1997
ex.536,au.230,Estelas y Paisajes*1997,Gerencia Cultural del Valle del Cauca,1997
ex.536,au.135,Estelas y Paisajes*1997,Dirección de Cultura de Cali,1997
ex.536,au.314,Estelas y Paisajes*1997,Museo de arte de Pereira,1997
ex.537,au.95,Visiones Latinoamericanas*1997,Colcultura,1997
ex.537,au.230,Visiones Latinoamericanas*1997,Gerencia Cultural del Valle del Cauca,1997
ex.537,au.135,Visiones Latinoamericanas*1997,Dirección de Cultura de Cali,1997
ex.537,au.216,Visiones Latinoamericanas*1997,Galería El Museo de Bogotá,1997
ex.538,au.381,Los Cincuenta Caminos de la Vida*1997,Suramericana,1997
ex.538,au.222,Los Cincuenta Caminos de la Vida*1997,Galería Garcés Velásquez,1997
ex.538,au.95,Los Cincuenta Caminos de la Vida*1997,Colcultura,1997
ex.538,au.230,Los Cincuenta Caminos de la Vida*1997,Gerencia Cultural del Valle del Cauca,1997
ex.539,au.216,Tres Maestros Mexicanos*1997,Galería El Museo de Bogotá,1997
ex.539,au.95,Tres Maestros Mexicanos*1997,Colcultura,1997
ex.540,au.215,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997*1997,Galería El Museo,1997
ex.540,au.254,Muestra de arte gráfico norte-americano de la Colección del Museo de Arte Moderno La Tertulia 1997*1997,Instituto Colombiano de Cultura,1997
ex.541,au.349,Imaginación y Fantasía*1997,Proartes,1997
ex.542,au.135,Exposición de obra seriada*1997,Dirección de Cultura de Cali,1997
ex.544,au.156,Rey Tattoo*1997,Embajada de Venezuela,1997
ex.544,au.95,Rey Tattoo*1997,Colcultura,1997
ex.544,au.222,Rey Tattoo*1997,Galería Garcés Velásquez,1997
ex.545,au.329,Quédese Quieto*1997,Nikos,1997
ex.545,au.190,Quédese Quieto*1997,Foto-Estudio,1997
ex.545,au.284,Quédese Quieto*1997,Laboratorio Profesional,1997
ex.545,au.327,Quédese Quieto*1997,Museo Nacional de Colombia,1997
ex.546,au.329,Retratos de Ciudad*1997,Nikos,1997
ex.546,au.190,Retratos de Ciudad*1997,Foto-Estudio,1997
ex.546,au.302,Retratos de Ciudad*1997,Ministerio de Cultura; Dirección de cultura del municipio de Cali,1997
ex.548,au.301,VIII Salón Regional de Artes Visuales*1997,Ministerio de Cultura,1997
ex.548,au.176,VIII Salón Regional de Artes Visuales*1997,Feriva,1997
ex.548,au.107,VIII Salón Regional de Artes Visuales*1997,Computadores espacio y tiempo Arquitectura,1997
ex.549,au.301,Amazónica*1997,Ministerio de Cultura,1997
ex.549,au.135,Amazónica*1997,Dirección de Cultura de Cali,1997
ex.550,au.230,Caldos de Cultivo*1997,Gerencia Cultural del Valle del Cauca,1997
ex.550,au.135,Caldos de Cultivo*1997,Dirección de Cultura de Cali,1997
ex.550,au.301,Caldos de Cultivo*1997,Ministerio de Cultura,1997
ex.551,au.230,Las Estrellas en el Trópico*1998,Gerencia Cultural del Valle del Cauca,1998
ex.551,au.135,Las Estrellas en el Trópico*1998,Dirección de Cultura de Cali,1998
ex.551,au.301,Las Estrellas en el Trópico*1998,Ministerio de Cultura,1998
ex.552,au.230,"Carlos Andrade, pinturas, cajas de luces y monotipos*1998",Gerencia Cultural del Valle del Cauca,1998
ex.552,au.135,"Carlos Andrade, pinturas, cajas de luces y monotipos*1998",Dirección de Cultura de Cali,1998
ex.552,au.301,"Carlos Andrade, pinturas, cajas de luces y monotipos*1998",Ministerio de Cultura,1998
ex.553,au.230,Grabados y Dibujos*1998,Gerencia Cultural del Valle del Cauca,1998
ex.553,au.135,Grabados y Dibujos*1998,Dirección de Cultura de Cali,1998
ex.553,au.301,Grabados y Dibujos*1998,Ministerio de Cultura,1998
ex.554,au.274,"Rojo sobre Rojo. Johnnie Walker en las artes, Programa anual Johnnie Walker Red Label 1997 - 1998*1998",Johnnie Walker,1998
ex.554,au.34,"Rojo sobre Rojo. Johnnie Walker en las artes, Programa anual Johnnie Walker Red Label 1997 - 1998*1998",Avianca,1998
ex.554,au.242,"Rojo sobre Rojo. Johnnie Walker en las artes, Programa anual Johnnie Walker Red Label 1997 - 1998*1998",Hoteles Royal,1998
ex.555,au.129,"Cristina Llano, pinturas y dibujos*1998",Departamento del Valle del Cauca,1998
ex.555,au.301,"Cristina Llano, pinturas y dibujos*1998",Ministerio de Cultura,1998
ex.556,au.230,Vida sin Razón de los Fantasmas*1998,Gerencia Cultural del Valle del Cauca,1998
ex.556,au.135,Vida sin Razón de los Fantasmas*1998,Dirección de Cultura de Cali,1998
ex.556,au.301,Vida sin Razón de los Fantasmas*1998,Ministerio de Cultura,1998
ex.557,au.230,El Último Vehículo*1998,Gerencia Cultural del Valle del Cauca,1998
ex.557,au.135,El Último Vehículo*1998,Dirección de Cultura de Cali,1998
ex.557,au.301,El Último Vehículo*1998,Ministerio de Cultura,1998
ex.558,au.301,Exposición-homenaje a Jan Bartelsman y Hernando Tejada*1998,Ministerio de Cultura,1998
ex.558,au.188,Exposición-homenaje a Jan Bartelsman y Hernando Tejada*1998,Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca,1998
ex.558,au.120,Exposición-homenaje a Jan Bartelsman y Hernando Tejada*1998,Corpovalle,1998
ex.558,au.230,Exposición-homenaje a Jan Bartelsman y Hernando Tejada*1998,Gerencia Cultural del Valle del Cauca,1998
ex.558,au.135,Exposición-homenaje a Jan Bartelsman y Hernando Tejada*1998,Dirección de Cultura de Cali,1998
ex.559,au.301,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1998*1998,Ministerio de Cultura,1998
ex.560,au.301,"Muestra de artes boliviano, ecuatoriano y peruano de la Colección del Museo de Arte Moderno La Tertulia *1998",Ministerio de Cultura,1998
ex.562,au.301,Luis Caballero*1998,Ministerio de Cultura,1998
ex.562,au.120,Luis Caballero*1998,Corpovalle,1998
ex.562,au.135,Luis Caballero*1998,Dirección de Cultura de Cali,1998
ex.563,au.301,En la Punta de la Lengua*1998,Ministerio de Cultura,1998
ex.563,au.120,En la Punta de la Lengua*1998,Corpovalle,1998
ex.563,au.135,En la Punta de la Lengua*1998,Dirección de Cultura de Cali,1998
ex.564,au.301,Ana Claudia Múnera*1998,Ministerio de Cultura,1998
ex.564,au.120,Ana Claudia Múnera*1998,Corpovalle,1998
ex.564,au.135,Ana Claudia Múnera*1998,Dirección de Cultura de Cali,1998
ex.566,au.301,Carlos Salas Silva*1998,Ministerio de Cultura,1998
ex.566,au.120,Carlos Salas Silva*1998,Corpovalle,1998
ex.566,au.129,Carlos Salas Silva*1998,Departamento del Valle del Cauca,1998
ex.566,au.11,Carlos Salas Silva*1998,Alcaldía de Cali,1998
ex.567,au.301,"""Retrospectiva""*1998",Ministerio de Cultura,1998
ex.567,au.120,"""Retrospectiva""*1998",Corpovalle,1998
ex.567,au.11,"""Retrospectiva""*1998",Alcaldía de Cali,1998
ex.567,au.186,"""Retrospectiva""*1998",Fondo Mixto,1998
ex.567,au.128,"""Retrospectiva""*1998",Departamento del Valle,1998
ex.568,au.301,Muestra de dibujo latino-americano de la Colección del Museo de Arte Moderno La Tertulia*1998,Ministerio de Cultura,1998
ex.568,au.120,Muestra de dibujo latino-americano de la Colección del Museo de Arte Moderno La Tertulia*1998,Corpovalle,1998
ex.568,au.135,Muestra de dibujo latino-americano de la Colección del Museo de Arte Moderno La Tertulia*1998,Dirección de Cultura de Cali,1998
ex.569,au.193,Bienal de Fotografia*1999,Fundación ATMA,1999
ex.570,au.129,Dibujos*1999,Departamento del Valle del Cauca,1999
ex.570,au.11,Dibujos*1999,Alcaldía de Cali,1999
ex.570,au.301,Dibujos*1999,Ministerio de Cultura,1999
ex.571,au.129,Brasil*1999,Departamento del Valle del Cauca,1999
ex.571,au.11,Brasil*1999,Alcaldía de Cali,1999
ex.571,au.301,Brasil*1999,Ministerio de Cultura,1999
ex.572,au.301,El Sueño*1999,Ministerio de Cultura,1999
ex.572,au.11,El Sueño*1999,Alcaldía de Cali,1999
ex.572,au.129,El Sueño*1999,Departamento del Valle del Cauca,1999
ex.573,au.301,Maria Clara Piñeyro Pinturas - Muebles*1999,Ministerio de Cultura,1999
ex.573,au.11,Maria Clara Piñeyro Pinturas - Muebles*1999,Alcaldía de Cali,1999
ex.573,au.129,Maria Clara Piñeyro Pinturas - Muebles*1999,Departamento del Valle del Cauca,1999
ex.574,au.232,Guardianes de la Tierra*1999,Gobernación del Valle del Cauca,1999
ex.575,au.11,Pluridimensional: 20 Artistas Colombianos en la Colección del Museo de Arte Moderno La Tertulia*1999,Alcaldía de Cali,1999
ex.575,au.128,Pluridimensional: 20 Artistas Colombianos en la Colección del Museo de Arte Moderno La Tertulia*1999,Departamento del Valle,1999
ex.576,au.11,Manglares*1999,Alcaldía de Cali,1999
ex.576,au.33,Manglares*1999,ATMA,1999
ex.577,au.349,Negret*1999,Proartes,1999
ex.577,au.301,Negret*1999,Ministerio de Cultura,1999
ex.577,au.188,Negret*1999,Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca,1999
ex.577,au.129,Negret*1999,Departamento del Valle del Cauca,1999
ex.577,au.11,Negret*1999,Alcaldía de Cali,1999
ex.577,au.33,Negret*1999,ATMA,1999
ex.578,au.301,Excéntricas pero Nunca Mienten *1999,Ministerio de Cultura,1999
ex.578,au.11,Excéntricas pero Nunca Mienten *1999,Alcaldía de Cali,1999
ex.578,au.186,Excéntricas pero Nunca Mienten *1999,Fondo Mixto,1999
ex.578,au.128,Excéntricas pero Nunca Mienten *1999,Departamento del Valle,1999
ex.579,au.301,Intentos*1999,Ministerio de Cultura,1999
ex.579,au.129,Intentos*1999,Departamento del Valle del Cauca,1999
ex.579,au.11,Intentos*1999,Alcaldía de Cali,1999
ex.579,au.186,Intentos*1999,Fondo Mixto,1999
ex.580,au.301,Elías Heim*1999,Ministerio de Cultura,1999
ex.580,au.188,Elías Heim*1999,Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca,1999
ex.580,au.120,Elías Heim*1999,Corpovalle,1999
ex.580,au.135,Elías Heim*1999,Dirección de Cultura de Cali,1999
ex.580,au.396,Elías Heim*1999,Unión Cultural Israelita,1999
ex.581,au.301,III Festival de Performance*1999,Ministerio de Cultura,1999
ex.581,au.11,III Festival de Performance*1999,Alcaldía de Cali,1999
ex.581,au.129,III Festival de Performance*1999,Departamento del Valle del Cauca,1999
ex.581,au.187,III Festival de Performance*1999,Fondo Mixto para la promoción de la Cultura y las Artes,1999
ex.581,au.33,III Festival de Performance*1999,ATMA,1999
ex.582,au.301,Cadenas Alimenticias*1999,Ministerio de Cultura,1999
ex.582,au.188,Cadenas Alimenticias*1999,Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca,1999
ex.582,au.120,Cadenas Alimenticias*1999,Corpovalle,1999
ex.582,au.135,Cadenas Alimenticias*1999,Dirección de Cultura de Cali,1999
ex.583,au.301,"La Gloria, la Corte y el Mundo*2000",Ministerio de Cultura,2000
ex.583,au.188,"La Gloria, la Corte y el Mundo*2000",Fondo Mixto para la Promoción de la Cultura y las Artes del Valle del Cauca,2000
ex.583,au.120,"La Gloria, la Corte y el Mundo*2000",Corpovalle,2000
ex.583,au.135,"La Gloria, la Corte y el Mundo*2000",Dirección de Cultura de Cali,2000
ex.584,au.30,"De Ninfas Tropicales, Variaciones*2000",Asociación Francesa de Acción Artística,2000
ex.584,au.35,"De Ninfas Tropicales, Variaciones*2000",Aviatur,2000
ex.584,au.193,"De Ninfas Tropicales, Variaciones*2000",Fundación ATMA,2000
ex.584,au.301,"De Ninfas Tropicales, Variaciones*2000",Ministerio de Cultura,2000
ex.584,au.383,"De Ninfas Tropicales, Variaciones*2000",Teatro Jorge Isaacs,2000
ex.585,au.301,Sobre la Muerte*2000,Ministerio de Cultura,2000
ex.585,au.193,Sobre la Muerte*2000,Fundación ATMA,2000
ex.586,au.301,Exposición-homenaje a Leonel Góngora*2000,Ministerio de Cultura,2000
ex.586,au.135,Exposición-homenaje a Leonel Góngora*2000,Dirección de Cultura de Cali,2000
ex.587,au.301,Exposición de los Premios de los Salones Nacionales (1940-1998)*2000,Ministerio de Cultura,2000
ex.588,au.301,Beatriz González *2000,Ministerio de Cultura,2000
ex.588,au.135,Beatriz González *2000,Dirección de Cultura de Cali,2000
ex.589,au.263,Wols*2000,Instituto Goethe de Bogotá,2000
ex.589,au.259,Wols*2000,Instituto de Relaciones Exteriores de Alemania,2000
ex.589,au.301,Wols*2000,Ministerio de Cultura,2000
ex.589,au.135,Wols*2000,Dirección de Cultura de Cali,2000
ex.590,au.301,De-lineamientos*2000,Ministerio de Cultura,2000
ex.590,au.11,De-lineamientos*2000,Alcaldía de Cali,2000
ex.590,au.33,De-lineamientos*2000,ATMA,2000
ex.591,au.301,20 Pintores Latino-americanos*2000,Ministerio de Cultura,2000
ex.591,au.135,20 Pintores Latino-americanos*2000,Dirección de Cultura de Cali,2000
ex.592,au.301,Espacios Entretejidos: Arte-moda y Vestido*2000,Ministerio de Cultura,2000
ex.593,au.301,Pinturas recientes*2000,Ministerio de Cultura,2000
ex.593,au.135,Pinturas recientes*2000,Dirección de Cultura de Cali,2000
ex.594,au.301,Bestiario*2000,Ministerio de Cultura,2000
ex.594,au.135,Bestiario*2000,Dirección de Cultura de Cali,2000
ex.594,au.193,Bestiario*2000,Fundación ATMA,2000
ex.596,au.301,Ana Velasco Ficciones Retinianas*2000,Ministerio de Cultura,2000
ex.596,au.135,Ana Velasco Ficciones Retinianas*2000,Dirección de Cultura de Cali,2000
ex.597,au.301,Enrique Grau*2000,Ministerio de Cultura,2000
ex.597,au.135,Enrique Grau*2000,Dirección de Cultura de Cali,2000
ex.601,au.148,Secuencias de Estudio*2001,Embajada de Francia,2001
ex.601,au.13,Secuencias de Estudio*2001,Alianza Colombo-Francesa,2001
ex.601,au.118,Secuencias de Estudio*2001,Corporación para la Cultura de Cali,2001
ex.601,au.196,Secuencias de Estudio*2001,Fundación de la fotografía y la imagen,2001
ex.601,au.30,Secuencias de Estudio*2001,Asociación Francesa de Acción Artística,2001
ex.602,au.13,Testigos Silenciosos*2001,Alianza Colombo-Francesa,2001
ex.602,au.148,Testigos Silenciosos*2001,Embajada de Francia,2001
ex.602,au.200,Testigos Silenciosos*2001,Fundación Gilberto Alzate Avendaño,2001
ex.602,au.315,Testigos Silenciosos*2001,Museo de Arte de Pereira,2001
ex.602,au.320,Testigos Silenciosos*2001,Museo de Arte Moderno de Cartagena,2001
ex.602,au.325,Testigos Silenciosos*2001,Museo de Arte Moderno La Tertulia,2001
ex.602,au.301,Testigos Silenciosos*2001,Ministerio de Cultura,2001
ex.604,au.263,Exposición de Horst Janssen*2001,Instituto Goethe de Bogotá,2001
ex.604,au.141,Exposición de Horst Janssen*2001,Embajada de Alemania,2001
ex.604,au.253,Exposición de Horst Janssen*2001,Instituto Alemán de Relaciones Exteriores con el Exterior,2001
ex.605,au.373,IV Festival de Performance*2001,Simón Parrilla,2001
ex.605,au.260,IV Festival de Performance*2001,Instituto Departamental de Bellas Artes,2001
ex.605,au.59,IV Festival de Performance*2001,CaliKart,2001
ex.605,au.64,IV Festival de Performance*2001,Carambolo,2001
ex.605,au.173,IV Festival de Performance*2001,Faró,2001
ex.605,au.340,IV Festival de Performance*2001,Parquesoft,2001
ex.606,au.301,Retratos y Autorretratos*2001,Ministerio de Cultura,2001
ex.606,au.193,Retratos y Autorretratos*2001,Fundación ATMA,2001
ex.606,au.383,Retratos y Autorretratos*2001,Teatro Jorge Isaacs,2001
ex.606,au.118,Retratos y Autorretratos*2001,Corporación para la Cultura de Cali,2001
ex.609,au.301,Pablo Van Wong*2001,Ministerio de Cultura,2001
ex.610,au.408,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,VII Congreso colombiano de farmacología y terapeutica,2001
ex.610,au.402,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Universidad del Valle,2001
ex.610,au.28,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Asociación colombiana de farmacología,2001
ex.610,au.232,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Gobernación del Valle del Cauca,2001
ex.610,au.123,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,CVC,2001
ex.610,au.311,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Museo concertado,2001
ex.610,au.247,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Ingenio Manuelita,2001
ex.610,au.60,Amazonas-Putumayo: Los Colores de la Biodiversidad*2001,Cámara de Comercio de Cali,2001
ex.611,au.13,Movilización: El diseño para reunir*2001,Alianza Colombo-Francesa,2001
ex.611,au.30,Movilización: El diseño para reunir*2001,Asociación Francesa de Acción Artística,2001
ex.611,au.148,Movilización: El diseño para reunir*2001,Embajada de Francia,2001
ex.611,au.10,Movilización: El diseño para reunir*2001,Air France,2001
ex.611,au.312,Movilización: El diseño para reunir*2001,Museo de Antioquia,2001
ex.611,au.319,Movilización: El diseño para reunir*2001,Museo de Arte Moderno de Bogota,2001
ex.611,au.148,Movilización: El diseño para reunir*2001,Embajada de Francia,2001
ex.612,au.349,Rosemberg Sandoval*2001,Proartes,2001
ex.612,au.176,Rosemberg Sandoval*2001,Feriva,2001
ex.612,au.301,Rosemberg Sandoval*2001,Ministerio de Cultura,2001
ex.612,au.43,Rosemberg Sandoval*2001,Bancolombia,2001
ex.612,au.329,Rosemberg Sandoval*2001,Nikos,2001
ex.613,au.321,Débora Arango*2001,Museo de Arte Moderno de Medellín,2001
ex.613,au.349,Débora Arango*2001,Proartes,2001
ex.615,au.82,Dominique Mazeaud*2001,Centro Colombo-americano de Medellín,2001
ex.616,au.318,Amor y Erotismo*2001,Museo de Arte Erótico de Bogotá,2001
ex.617,au.317,Imágenes Succionantes/Paisajes Intervenidos*2001,Museo de Arte Erótico Americano,2001
ex.617,au.388,Imágenes Succionantes/Paisajes Intervenidos*2001,Tiempo de amor y erotismo 2011,2001
ex.618,au.315,Arquitectura de la Memoria*2002,Museo de Arte de Pereira,2002
ex.618,au.321,Arquitectura de la Memoria*2002,Museo de Arte Moderno de Medellín,2002
ex.618,au.313,Arquitectura de la Memoria*2002,Museo de Arte de Caldas,2002
ex.618,au.301,Arquitectura de la Memoria*2002,Ministerio de Cultura,2002
ex.620,au.301,Frida Khalo y Diego Rivera: Una Sonrisa a Mitad del Camino*2002,Ministerio de Cultura,2002
ex.620,au.112,Frida Khalo y Diego Rivera: Una Sonrisa a Mitad del Camino*2002,Consejo Nacional para la Cultura y las Artes de México,2002
ex.620,au.264,Frida Khalo y Diego Rivera: Una Sonrisa a Mitad del Camino*2002,Instituto Nacional de Bellas Artes de México,2002
ex.620,au.310,Frida Khalo y Diego Rivera: Una Sonrisa a Mitad del Camino*2002,Museo Casa-estudio de Diego Rivera y Frida Khalo,2002
ex.621,au.301,Texto y Textualidad*2002,Ministerio de Cultura,2002
ex.622,au.301,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 2002*2002,Ministerio de Cultura,2002
ex.623,au.301,Naturaleza y Paisaje*2002,Ministerio de Cultura,2002
ex.624,au.301,Jan Bartelsman*2002,Ministerio de Cultura,2002
ex.625,au.301,Exposición de carteles cinematográficos alemanes*2002,Ministerio de Cultura,2002
ex.625,au.141,Exposición de carteles cinematográficos alemanes*2002,Embajada de Alemania,2002
ex.625,au.263,Exposición de carteles cinematográficos alemanes*2002,Instituto Goethe de Bogotá,2002
ex.626,au.129,V Festival de Performance*2002,Departamento del Valle del Cauca,2002
ex.626,au.339,V Festival de Performance*2002,Parque Industria Cultural,2002
ex.626,au.354,V Festival de Performance*2002,Pueblito Valluno,2002
ex.626,au.361,V Festival de Performance*2002,Sanamed Duo,2002
ex.626,au.90,V Festival de Performance*2002,Chiclets Ice,2002
ex.626,au.277,V Festival de Performance*2002,Kool,2002
ex.626,au.345,V Festival de Performance*2002,Poker,2002
ex.626,au.159,V Festival de Performance*2002,Emisora Planeta,2002
ex.626,au.358,V Festival de Performance*2002,Ron Premium,2002
ex.626,au.102,V Festival de Performance*2002,Comfandi,2002
ex.626,au.63,V Festival de Performance*2002,Canal U,2002
