id_obra,cod_registro,nombre_artista_registro_std,id_persona,titulo_obra,descripcion_textual,clas_espacial,dim_text_MLT,num_piezas,diametro,ancho_d1,largo_d2,alto_d3,area_pieza,volumen_pieza,area_obra,volumen_obra,ano_creacion,ano_adquisicion,info_reproduccion,copia_unica,tecnica_registrada_MLT,tecnicas_GCAI,materiales,movimiento_artistico,id_imagen_web,id_imagen_mini,observaciones_obras
560,2652,Ned Truss,346,La consumidora,,bidimensional,43 x 29,,,43.00,29.00,,1247,0,1247,0,1973,,5/150,copia,Serigrafía,,,,,,
1368,3535,Natalia Granada,347,El sueño eterno,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1998,,2/150,copia,Litografía,,,,,,
301,2351,Nadín Ospina,349,KATALHUYK  (4 cabezas),,tridimensional,50x60x40c/u,4,,50.00,60.00,40.00,3000,120000,0,480000,1993,,,verificar,Resina y Tierra Mineral,,,,,,
779,2883,Myrna Báez,350,Nubarrones en barrazas,,bidimensional,75.5 x 56.5,,,75.50,56.50,,4265.75,0,4265.75,0,1977,,41/150,copia,Serigrafía,,,,,,
205,2240,Mónika Herrán,351,Me quisiste lo sé...,,bidimensional,41x30,,,41.00,30.00,,1230,0,1230,0,1987,,,verificar,Fotografía a color,,,,,,
1052,3168,Mónica Meira,352,Puro encaje,,bidimensional,44 x 31,,,44.00,31.00,,1364,0,1364,0,1985,,53/150,copia,Aguafuerte,,,,,,
298,2348,Mónica Negret,353,Sin título,,tridimensional,100x41x42,,,100.00,41.00,42.00,4100,172200,0,172200,1990,,,verificar,Hierro y Bronce Fundido (Conjunto de 3),,,,,,
1105,3226,Mimo Rotella,354,Sin título,,bidimensional,70.3x50,,,70.30,50.00,,3515,0,3515,0,1986,,P/A,copia,Serigrafía,,,,,,
614,2706,Milton Glaser,355,Olympia and ollie,,bidimensional,45 x 58.5,,,45.00,58.50,,2632.5,0,2632.5,0,1974,,60/150,copia,Serigrafía,,,,,,
1166,3297,Milos Jonic,356,Cariño,,bidimensional,45 x 67.5,,,45.00,67.50,,3037.5,0,3037.5,0,1983,,146/150,copia,Litografía,,,,,,
1510,4021,Miguel Ángel Reyes,357,Orbis regionum,,bidimensional,150x150,,,150.00,150.00,,22500,0,22500,0,1991,,,verificar,Mixta sobre Lino,,,,,,
1163,3294,Miguel Ángel Rios,358,En las tierras del don,,bidimensional,43 x 58,,,43.00,58.00,,2494,0,2494,0,1983,,47/150,copia,Litografía,,,,,,
1054,3170,Miguel Cervantes,359,La fuente,,bidimensional,72 x 51,,,72.00,51.00,,3672,0,3672,0,1983,,34/150,copia,Aguafuerte,,,,,,
997,3107,Miguel Conti,360,Desde el puente,,bidimensional,44 x 62.5,,,44.00,62.50,,2750,0,2750,0,1982,,107/150,copia,Litografía,,,,,,
965,3074,Miguel Herrera,361,A Zurbarán,,bidimensional,51 x 40,,,51.00,40.00,,2040,0,2040,0,1983,,133/150,copia,Aguafuerte,,,,,,
689,2785,Michel Leclair,362,Planche de grange,,bidimensional,84 x 59,,,84.00,59.00,,4956,0,4956,0,1979,,17/25,copia,Serigrafía,,,,,,
499,2590,Mercedes Pardo,363,Helios,,bidimensional,75.6x56.5,,,75.60,56.50,,4271.4,0,4271.4,0,1972,,52/140,copia,Serigrafía,,,,,,
267,2316,Mauricio Bueno,365,Velo de agua,,tridimensional,62x67x.02,,,62.00,67.00,0.02,4154,83.08,0,83.08,1972,,,verificar,"Plexiglas, Mixta",,,,,,
457,2548,Mauricio Lasansky,366,Bleeding heart,,bidimensional,102.2x56.5,,,102.20,56.50,,5774.3,0,5774.3,0,1970,,P/A,copia,Intaglio a color,,,,,,
606,2698,Mathias Goeritz,367,Homenaje al papel,,bidimensional,57 x 77,,,57.00,77.00,,4389,0,4389,0,1974,,147/150,copia,Litografía,,,,,,
772,2876,Mateo Manaure,368,Gu,,bidimensional,60.5 x 30,,,60.50,30.00,,1815,0,1815,0,1977,,113/150,copia,Serigrafía,,,,,,
32,2017,Massimo Vignelli,369,American design between the wars,,bidimensional,105 x 69.5,,,105.00,69.50,,7297.5,0,7297.5,0,1976,,,verificar,Litografía,,,,,,
1291,3451,Masayo Andrade,370,Sin título,,bidimensional,56 x 24,,,56.00,24.00,,1344,0,1344,0,1996,,65/150,copia,Grabado en metal,,,,,,
118,2153,Masaaki Sato,371,Oxygen no. 16,,bidimensional,89 x 65,,,89.00,65.00,,5785,0,5785,0,1980,,,verificar,Tinta y lapiz de color sobre papel,,,,,,
247,2282,Marta Lucía Villafañe,372,En Campo Abierto (Proyecto paisajístico rural),,bidimensional,71x100,,,71.00,100.00,,7100,0,7100,0,1999,,,verificar,Fotografía a color,,,,,,
1205,3341,Marta Elena Vélez,373,Homenaje a sonia braga,,bidimensional,60 x 47,,,60.00,47.00,,2820,0,2820,0,1988,,52/150,copia,Serigrafía,,,,,,
1311,3474,Marta Combariza,374,Grano,,bidimensional,71x51,,,71.00,51.00,,3621,0,3621,0,1989,,2/150,copia,Mixta,,,,,,
857,2963,Mario Carreño,375,Sin título,,bidimensional,51x34.5,,,51.00,34.50,,1759.5,0,1759.5,0,1978,,P/A,copia,Serigrafía,,,,,,
998,3108,Mario Gurfein,376,Mirando al sur,,bidimensional,51.5x69,,,51.50,69.00,,3553.5,0,3553.5,0,1982,,55/150,copia,Litografía,,,,,,
634,2727,Mario Radice,377,Sin título,,bidimensional,50 x 37.5,,,50.00,37.50,,1875,0,1875,0,1975,,43/150,copia,Serigrafía,,,,,,
670,2764,Mario Toral,378,Stone captives ii,,bidimensional,78.3x58.3,,,78.30,58.30,,4564.89,0,4564.89,0,1975,,12/95,copia,Litografía en piedra,,,,,,
1505,4016,Mario Zabaleta,379,Espacios paralelos,,bidimensional,180x125,,,180.00,125.00,,22500,0,22500,0,1994,,,verificar,Acrílico sobre tela,,,,,,
720,2823,Marilyn Tamkin,380,Mar y tierra,,bidimensional,36 x 49.5,,,36.00,49.50,,1782,0,1782,0,1976,,128/150,copia,Aguafuerte,,,,,,
717,2820,Marietta Berman,381,Samuel...interrogué a Yahvé en mi angustia y a sus oídos llegó,,bidimensional,75x56.5,,,75.00,56.50,,4237.5,0,4237.5,0,1976,,107/150,copia,Litografía en piedra,,,,,,
96,2131,Mariana Varela,382,Sin título,,bidimensional,66.5 x 44,,,66.50,44.00,,2926,0,2926,0,1976,,,verificar,Lapiz sobre papel,,,,,,
880,2987,María Victoria Vélez,383,Autorretrato,,bidimensional,24 x 26,,,24.00,26.00,,624,0,624,0,1979,,5/7,copia,Fotoserigrafía,,,,,,
1284,3439,María Teresa Rizzi,384,Aves en jaque,,bidimensional,75x52.9,,,75.00,52.90,,3967.5,0,3967.5,0,1996,,65/150,copia,Mixta,,,,,,
1343,3508,María José Morales,385,Testimonio de los Desaparecidos (Conjunto de 10),,bidimensional,41x44 c/u,10,,41.00,44.00,,1804,0,18040,0,1994,,,verificar,Fotografías transferidas a pañuelos,,,,,,
1344,3509,María Fernanda López,386,Bioma de la Montaña,,bidimensional,,,,,,,0,0,0,0,1993,,P/A,copia,Metal,,,,,,
1167,3298,María Clara Gómez,387,Sin título,,bidimensional,56.5 x 76.5,,,56.50,76.50,,4322.25,0,4322.25,0,1983,,6/150,copia,Litografía,,,,,,
309,2359,María Clara Piñeyro,388,Silla,,tridimensional,60x60x90,,,60.00,60.00,90.00,3600,324000,0,324000,1996,,,verificar,Oleo sobre tela y cromo,,,,,,
714,2817,María Girona,389,Sin título,,bidimensional,58.5 x 41,,,58.50,41.00,,2398.5,0,2398.5,0,1976,,150/150,copia,Litografía en piedra,,,,,,
621,2713,Margot Römer,390,Voces confundidas,,bidimensional,40 x 32.5,,,40.00,32.50,,1300,0,1300,0,1974,,24/150,copia,Aguafuerte,,,,,,
1164,3295,Marcos Gallango,391,Amor,,bidimensional,45 x 60,,,45.00,60.00,,2700,0,2700,0,1983,,97/150,copia,Aguafuerte,,,,,,
327,2377,Marco Tobón Mejía,392,Medalla conmemorativa,,bidimensional,6 cm. diam.,,6,,,,28.27433388,0,28.27433388,0,1918,,ca.,copia,Bronce,,,,,,
1078,3197,Marcelo Bonevardi,393,Torres de viento,,bidimensional,75.3x56,,,75.30,56.00,,4216.8,0,4216.8,0,1983,,98/150,copia,Litografía,,,,,,
791,2895,Manuel Camargo,394,Sin título,,bidimensional,73.5x59,,,73.50,59.00,,4336.5,0,4336.5,0,1977,,6/150,copia,Aguafuerte,,,,,,
938,3047,Manuel Chong Neto,395,Del portafolio: en busca de la metáfora perdida,,bidimensional,30 x 24,,,30.00,24.00,,720,0,720,0,1980,,FC10/10,copia,Aguafuerte,,,,,,
493,2584,Manuel Espinoza,396,Tema celeste,,bidimensional,45.5 x 45,,,45.50,45.00,,2047.5,0,2047.5,0,1972,,CXL,copia,Serigrafia,,,,,,
1154,3285,Manuel Estrada,397,El coronel Aureliano Buendía,,bidimensional,49 x 39.5,,,49.00,39.50,,1935.5,0,1935.5,0,1983,,P/A,copia,Aguafuerte,,,,,,
617,2709,Manuel Felguérez,398,Signo convexo 74,,bidimensional,72.5 x 51.5,,,72.50,51.50,,3733.75,0,3733.75,0,1974,,103/150,copia,Serigrafía,,,,,,
705,2808,Manuel García,399,Penumbra,,bidimensional,55 x 76,,,55.00,76.00,,4180,0,4180,0,1976,,37/150,copia,Litografía,,,,,,
1092,3212,Man Ray,400,Monocoptero,,bidimensional,50 x 39.4,,,50.00,39.40,,1970,0,1970,0,1969,,E/A,copia,Aguafuerte -Edicion de 70-Catalogo Anselmo No.7,,,,,,
59,2044,Luz Donoso,401,Sin título,,bidimensional,,,,,,,0,0,0,0,1971,,,verificar,Serigrafía,,,,,,
1487,3998,Luis Guillermo Botero,402,Sin título,,bidimensional,272x221,,,272.00,221.00,,60112,0,60112,0,1990,,,verificar,Oleo y carboncillo sobre lienzo,,,,,,
1502,4013,Luis Fernando Escobar,403,Nocturno,,bidimensional,170x170.5,,,170.00,170.50,,28985,0,28985,0,1994,,,verificar,Acrílico sobre lienzo,,,,,,
293,2343,Luis Fernando Zapata,404,Stele,,bidimensional,190.5x128.5,,,190.50,128.50,,24479.25,0,24479.25,0,1989,,,verificar,Pulpa de papel,,,,,,
1190,3322,Luis Ángel Rengifo,405,La bendicion,,bidimensional,29.5x21.5,,,29.50,21.50,,634.25,0,634.25,0,,,S.N.,copia,Aguafuerte,,,,,,
1119,3249,Luis Alfonso Ramírez,406,Sin título,,bidimensional,39 x 39.5,,,39.00,39.50,,1540.5,0,1540.5,0,1985,,P/A,copia,Aguafuerte,,,,,,
776,2880,Luis Adrián León,407,En acecho,,bidimensional,44 x 34,,,44.00,34.00,,1496,0,1496,0,1977,,86/150,copia,Aguafuerte,,,,,,
937,3046,Luis Aguilar Ponce,408,Del portafolio: en busca de la metáfora perdida,,bidimensional,24.5 x 29,,,24.50,29.00,,710.5,0,710.5,0,1980,,FC10/10,copia,Aguafuerte,,,,,,
601,2693,Luis Chacón,409,Activación,,bidimensional,56x75.5,,,56.00,75.50,,4228,0,4228,0,1974,,130/150,copia,Serigrafía,,,,,,
656,2749,Luis García Guerrero,410,Sin título,,bidimensional,52 x 45,,,52.00,45.00,,2340,0,2340,0,1975,,82/150,copia,Litografía,,,,,,
1079,3198,Luis Gómez -Quirós,411,Lirios salvajes,,bidimensional,60 x 45,,,60.00,45.00,,2700,0,2700,0,1983,,97/150,copia,Litografía,,,,,,
487,2578,Luis López Loza,412,Colores alterando personajes,,bidimensional,76x57,,,76.00,57.00,,4332,0,4332,0,1972,,48/150,copia,Aguafuerte,,,,,,
1375,3542,Luis Luna,413,Manaos,,bidimensional,,,,,,,0,0,0,0,1995,,P/A,copia,Litografía,,,,,,
799,2903,Luis Paz,414,Pisco,,bidimensional,31x 24,,,31.00,24.00,,744,0,744,0,1977,,F/C5/10,copia,Aguafuerte,,,,,,
1156,3287,Luis Roncancio,415,Sin título,,bidimensional,50 x 34,,,50.00,34.00,,1700,0,1700,0,1985,,57/150,copia,Serigrafía,,,,,,
793,2897,Luigi Veronessi,416,Costruzione t,,bidimensional,33.5 x 22.5,,,33.50,22.50,,753.75,0,753.75,0,1977,,101/150,copia,Serigrafía,,,,,,
1018,3129,Lucas Céspedes,417,Para alabanza de dios,,bidimensional,56 x 76.5,,,56.00,76.50,,4284,0,4284,0,1981,,58/150,copia,Litografía,,,,,,
609,2701,Louise Richter,418,Dialogos de sombras,,bidimensional,40 x 40,,,40.00,40.00,,1600,0,1600,0,1974,,55/150,copia,Aguafuerte,,,,,,
1019,3130,Louis Estremadoyro,419,Sin título,,bidimensional,43.5x65.5,,,43.50,65.50,,2849.25,0,2849.25,0,1982,,55/150,copia,Litografía,,,,,,
711,2814,Lope Max Díaz Rivera,420,Esopo,,bidimensional,37 x 50.5,,,37.00,50.50,,1868.5,0,1868.5,0,1976,,36/150,copia,Serigrafía,,,,,,
1297,3457,Liliana Durán,421,Sin título  (2 copias),,bidimensional,73x54,,,73.00,54.00,,3942,0,3942,0,1989,,43/100,copia,Serigrafía,,,,,,
1336,3501,Liliana Vergara,422,Sin título,,bidimensional,50x37,,,50.00,37.00,,1850,0,1850,0,1993,,97/100,copia,Metal,,,,,,
1023,3134,Leopoldo Novoa,423,Sin título,,bidimensional,57 x 76.5,,,57.00,76.50,,4360.5,0,4360.5,0,1982,,7/150,copia,"Aguafuerte, Intaglio",,,,,,
602,2694,Leonora Carrington,424,Las madres del desierto,,bidimensional,75.5x55,,,75.50,55.00,,4152.5,0,4152.5,0,1974,,112/150,copia,Litografía en piedra,,,,,,
14,1913,Leonor Campo De Lega,425,Vasija,,bidimensional,,,,,,,0,0,0,0,1970,,,verificar,Cerámica,,,,,,
534,2625,Leonard Baskin,426,Fuseli,,bidimensional,76.5x60,,,76.50,60.00,,4590,0,4590,0,1969,,72/100,copia,Litografía en piedra,,,,,,
1407,3918,León Ricaurte Miranda,427,Sin título,,bidimensional,90 x 120,,,90.00,120.00,,10800,0,10800,0,1969,,,verificar,Acrílico sobre tela,,,,,,
754,2856,Kenjilo Nanao,428,Night Flower II,,bidimensional,62.5 x 51,,,62.50,51.00,,3187.5,0,3187.5,0,1977,,40/60,copia,Litografía,,,,,,
946,3055,Julio Augusto Zachrisson,429,Del portafolio: en busca de la metafora perdida,,bidimensional,30 x 24.5,,,30.00,24.50,,735,0,735,0,1980,,FC10/10,copia,"Aguafuerte              'CANDIDO ""CHAFLAN"" DIAZ'",,,,,,
604,2696,Julio Camino Sánchez,430,Operación ayar,,bidimensional,63 x 31,,,63.00,31.00,,1953,0,1953,0,1974,,47/150,copia,Litografía,,,,,,
641,2734,Julio Santiago,431,"Adios y hasta siempre, soledad",,bidimensional,55.5 x 36.5,,,55.50,36.50,,2025.75,0,2025.75,0,1975,,121/150,copia,"Aguafuerte, Mixta",,,,,,
706,2809,Julio Silva,432,Ideas de lineas,,bidimensional,56x75,,,56.00,75.00,,4200,0,4200,0,1976,,120/150,copia,Litografía,,,,,,
876,2983,Julián Posada,433,Homenaje a rousseau,,bidimensional,10.5 x 19.5,,,10.50,19.50,,204.75,0,204.75,0,1980,,74/100,copia,"Aguafuerte, Aguatinta",,,,,,
619,2711,Juan Manuel De La Rosa,434,Elogio critico,,bidimensional,49 x 41.5,,,49.00,41.50,,2033.5,0,2033.5,0,1974,,112/150,copia,Aguafuerte-Intaglio,,,,,,
538,2629,Juan Antonio Bordalejo,436,"Maternidad '70, o Juana en estado interesante",,bidimensional,40 x 57.5,,,40.00,57.50,,2300,0,2300,0,1970,,P/A,copia,"Xilografia, Troquelado",,,,,,
945,3054,Juan Dal Vera,437,Del portafolio: en busca de la metáfora perdida,,bidimensional,25 x 29,,,25.00,29.00,,725,0,725,0,1980,,FC10/10,copia,Aguafuerte,,,,,,
1432,3943,Juan Fresan,438,La sabana de contact,,bidimensional,102 x 76.4,,,102.00,76.40,,7792.8,0,7792.8,0,1977,,,verificar,"Collage, Tintas sobre carton",,,,,,
830,2936,Juan Hernández Pijoan,439,Sin título,,bidimensional,56.5x76,,,56.50,76.00,,4294,0,4294,0,1974,,281/300,copia,Litografía en piedra,,,,,,
1184,3316,Juan Obregón,440,Sin título,,bidimensional,56.5 x 37.5,,,56.50,37.50,,2118.75,0,2118.75,0,1987,,,verificar,Monotipo,,,,,,
1122,3252,Joseph Kosuth,441,Zyn,,bidimensional,47 x 61,,,47.00,61.00,,2867,0,2867,0,1986,,20/100,copia,Serigrafía,,,,,,
653,2746,Josep Guinovart,442,Sin título,,bidimensional,55 x 76.5,,,55.00,76.50,,4207.5,0,4207.5,0,1975,,135/150,copia,Serigrafía,,,,,,
631,2724,José María Yturralde,443,Sin título,,bidimensional,74 x 55,,,74.00,55.00,,4070,0,4070,0,1975,,83/150,copia,Serigrafía,,,,,,
1456,3967,José Luis Fajardo,444,Refugiado en 1927,,bidimensional,100 x 81,,,100.00,81.00,,8100,0,8100,0,1986,,,verificar,Oleo y acrilicio sobre tela,,,,,,
774,2878,José Guillermo Castillo,445,Sombras nada mas,,bidimensional,67 x 49.5,,,67.00,49.50,,3316.5,0,3316.5,0,1977,,94/150,copia,Aguafuerte,,,,,,
1245,3390,José Clemente Orozco,446,Loca,,bidimensional,26.5 x 17,,,26.50,17.00,,450.5,0,450.5,0,1944,,6/100,copia,"Aguafuerte, Puntaseca",,,,,,
646,2739,José Antonio Dávila,447,Sin título,,bidimensional,46.5 x 45.5,,,46.50,45.50,,2115.75,0,2115.75,0,1975,,84/150,copia,Serigrafía,,,,,,
1106,3229,José Antonio Suarez,448,Sin título,,bidimensional,13 x 11.5,,,13.00,11.50,,149.5,0,149.5,0,1986,,67/150,copia,Aguafuerte,,,,,,
707,2810,José Bartoli,450,Sin título,,bidimensional,62 x 48,,,62.00,48.00,,2976,0,2976,0,1976,,130/150,copia,Litografía,,,,,,
567,2659,José Chávez Morado,451,Guanajuato,,bidimensional,50 x 42.5,,,50.00,42.50,,2125,0,2125,0,1973,,79/150,copia,Litografía,,,,,,
153,2188,José Franco,453,De la Serie: ANIMALES,,bidimensional,68 x 49.5,,,68.00,49.50,,3366,0,3366,0,1986,,,verificar,Mixta sobre papel,,,,,,
1038,3153,José García Ocejo,454,Sin título,,bidimensional,88 x 72.5,,,88.00,72.50,,6380,0,6380,0,1982,,54/150,copia,Serigrafía,,,,,,
87,2121,José Mina,455,Sin título,,bidimensional,97.5 x 74,,,97.50,74.00,,7215,0,7215,0,1973,,,verificar,Crayolas y acrilico sobre tela,,,,,,
60,2045,José Moreno,456,Sin título,,bidimensional,,,,,,,0,0,0,0,1971,,,verificar,Serigrafía,,,,,,
927,3035,José Urbach,457,Fragmento #2 del Triptico DARK MIRROR,,bidimensional,46 x 30.5,,,46.00,30.50,,1403,0,1403,0,1980,,P/A,copia,Fotograbado e intaglio,,,,,,
1317,3480,Jorge Julián Aristizábal,458,Siameses. Las perritas,,bidimensional,53 x 72,,,53.00,72.00,,3816,0,3816,0,1997,,13/150,copia,Serigrafía,,,,,,
1493,4004,Jorge Julián Aristizábal,458,Escenas,,bidimensional,130 x 172,,,130.00,172.00,,22360,0,22360,0,1992,,,verificar,Acrílico sobre lienzo,,,,,,
305,2355,Jorge Acero,459,El objeto de la memoria,,tridimensional,70 x 44 x 21,,,70.00,44.00,21.00,3080,64680,0,64680,1995,,,verificar,"Maleta, Cobre, Terciopelo, Nuez",,,,,,
765,2869,Jorge Camacho,460,Remembrance,,bidimensional,75.5 x 55.5,,,75.50,55.50,,4190.25,0,4190.25,0,1977,,110/150,copia,Litografía en piedra,,,,,,
1367,3534,Jorge Gómez,461,Guadalcanal,,bidimensional,50x70,,,50.00,70.00,,3500,0,3500,0,1998,,,verificar,Serigrafía,,,,,,
399,2469,Jorge González,462,Retratos,,bidimensional,75x57,,,75.00,57.00,,4275,0,4275,0,1997,,,verificar,Pastel sobre papel,,,,,,
766,2870,Jorge Pérez-Castaño,463,Adán,,bidimensional,60 x 45.5,,,60.00,45.50,,2730,0,2730,0,1977,,110/150,copia,Serigrafía,,,,,,
564,2656,Jordi Secall-Roure,464,Marina,,bidimensional,31.5 x 49,,,31.50,49.00,,1543.5,0,1543.5,0,1973,,17/100,copia,Aguafuerte,,,,,,
210,2245,Johnny Rasmussen,465,Homo cannabis,,bidimensional,60 x 50,,,60.00,50.00,,3000,0,3000,0,1984,,P/A,copia,Fotografía a color,,,,,,
138,2173,John Grillo,466,Sin título,,bidimensional,130 x 101.5,,,130.00,101.50,,13195,0,13195,0,1980,,,verificar,Acuarela,,,,,,
577,2669,John Lange,467,Los amantes,,bidimensional,36 x 65,,,36.00,65.00,,2340,0,2340,0,1973,,85/150,copia,Serigrafía,,,,,,
632,2725,John Massey,468,SIN TITULO acuarius II,,bidimensional,66.5 x 35,,,66.50,35.00,,2327.5,0,2327.5,0,1975,,57/200,copia,Serigrafía,,,,,,
508,2599,John McLaughlin,469,Sin título,,bidimensional,44 x 62,,,44.00,62.00,,2728,0,2728,0,1963,,A/P,copia,Litografía en piedra,,,,,,
1283,3438,Johanna Calle,470,Sin título -verde/rojo-,,bidimensional,50.3x69.5,,,50.30,69.50,,3495.85,0,3495.85,0,1996,,65/150,copia,Litografía en metal,,,,,,
701,2804,Joaquín Ferrer,471,Resurgence,,bidimensional,75 x 54.5,,,75.00,54.50,,4087.5,0,4087.5,0,1976,,117/150,copia,Litografía en piedra,,,,,,
829,2935,Joan Josep Tharrats,472,Sin título,,bidimensional,,,,,,,0,0,0,0,1974,,280/300,copia,Serigrafía,,,,,,
661,2755,Jim Dine,473,Paintbrush,,bidimensional,65 x 75,,,65.00,75.00,,4875,0,4875,0,1971,,65/75,copia,Aguafuerte,,,,,,
1451,3962,Jesús María Zamora,474,Sin título,,bidimensional,54 x 68.5,,,54.00,68.50,,3699,0,3699,0,1923,,,verificar,Oleo sobre lienzo,,,,,,
755,2857,Jesús Martínez,475,El señor del mictlan,,bidimensional,49.5 x 37,,,49.50,37.00,,1831.5,0,1831.5,0,1977,,131/150,copia,Aguafuerte,,,,,,
1519,4030,Jean Gabriel Thénot,476,Testigos silenciosos,,bidimensional,83x354,,,83.00,354.00,,29382,0,29382,0,,,,verificar,Oleo sobre lienzo,,,,,,
788,2892,Javier Restrepo,477,Acerca del cigarrillo,,bidimensional,44.5 x 57.5,,,44.50,57.50,,2558.75,0,2558.75,0,1977,,3/150,copia,Serigrafía,,,,,,
633,2726,Jan Cremer,478,Koren,,bidimensional,77 x 56.5,,,77.00,56.50,,4350.5,0,4350.5,0,1975,,137/150,copia,Litografía en piedra,,,,,,
1131,3261,James Brown,479,Sin título #7,,bidimensional,75x56,,,75.00,56.00,,4200,0,4200,0,1986,,7/15,copia,"Aguafuerte,Puntaseca y acuarela.",,,,,,
332,2382,Jaime Ávila,480,Serie: CARTWN NEWER CYTY,,bidimensional,161.5x101.5,,,161.50,101.50,,16392.25,0,16392.25,0,2002,,,verificar,"Fotografía, mixta, objetos, luces",,,,,,
310,2360,Jaime Iregui,481,Serie: EL ULTIMO VEHICULO,,tridimensional,120x130x95,,,120.00,130.00,95.00,15600,1482000,0,1482000,1998,,,verificar,Madera y acrílico,,,,,,
1182,3314,Jaime Osorio,483,El jardín de Bombarus,,bidimensional,37.5x48,,,37.50,48.00,,1800,0,1800,0,1987,,97/150,copia,"Aguafuerte, Mixta",,,,,,
17,1916,Jaime Suárez,484,Topografia interior X,,bidimensional,90 cm. diam,,90,,,,6361.725124,0,6361.725124,0,1988,,,verificar,Ceramica. Relieve,,,,,,
648,2741,Jacques Hurtubise,485,Chicago,,bidimensional,44.5 x 73.5,,,44.50,73.50,,3270.75,0,3270.75,0,1975,,32/150,copia,Serigrafía,,,,,,
1193,3325,Jacques Villon,486,Retrato de(?),,bidimensional,15 x 11,,,15.00,11.00,,165,0,165,0,1940,,71/150,copia,Puntaseca           ca.,,,,,,
579,2671,Jacobo Borges,487,Señales i,,bidimensional,41 x 47,,,41.00,47.00,,1927,0,1927,0,1973,,CI/CL,copia,Serigrafía,,,,,,
1161,3292,Ivel Weihmuller,488,Desdoblamiento,,bidimensional,47 x 68,,,47.00,68.00,,3196,0,3196,0,1983,,47/150,copia,Litografía,,,,,,
1012,3123,Ismael Martínez Guardado,489,Sin título,,bidimensional,66 x 49.5,,,66.00,49.50,,3267,0,3267,0,1982,,106/160,copia,"Aguafuerte,Serigrafia, Intaglio",,,,,,
756,2858,Ignacio Miranda,490,Menhir,,bidimensional,65.5 x 40.5,,,65.50,40.50,,2652.75,0,2652.75,0,1977,,131/150,copia,Aguafuerte,,,,,,
599,2691,Humberto Jaimes,491,El gallo,,bidimensional,45 x 34,,,45.00,34.00,,1530,0,1530,0,1974,,72/150,copia,Aguafuerte,,,,,,
576,2668,Hugo Arape,492,Figuras en sable,,bidimensional,55.5 x 45,,,55.50,45.00,,2497.5,0,2497.5,0,1973,,109/150,copia,Aguafuerte,,,,,,
1434,3945,Hugo Camandona,493,Sin título,,bidimensional,,,,,,,0,0,0,0,,,,verificar,Acrílico sobre tela,,,,,,
1394,3905,Hugo Cifuentes,494,La danza del curiquingue,,bidimensional,119 x 160,,,119.00,160.00,,19040,0,19040,0,1967,,,verificar,Mixta sobre tela,,,,,,
1109,3233,Homero Aguilar,495,Sin título,,bidimensional,34 x 56,,,34.00,56.00,,1904,0,1904,0,1986,,60/150,copia,Aguatinta,,,,,,
715,2818,Hervé Télémaque,496,Bananea,,bidimensional,56 x 75,,,56.00,75.00,,4200,0,4200,0,1976,,117/150,copia,Litografía en piedra,,,,,,
1178,3310,Hernando Del Villar,497,Regata en Cartagena,,bidimensional,70x50,,,70.00,50.00,,3500,0,3500,0,1987,,97/150,copia,Serigrafía,,,,,,
212,2247,Hernando Ordóñez,498,Colores del alma,,bidimensional,50.6x60.8,,,50.60,60.80,,3076.48,0,3076.48,0,1989,,,verificar,Cibachrom,,,,,,
1032,3146,Hernando Rojas,499,Un hombre,,bidimensional,54 x 80,,,54.00,80.00,,4320,0,4320,0,1983,,P/A,copia,Serigrafía,,,,,,
615,2707,Herbert Bayer,501,Sin título,,bidimensional,55x75,,,55.00,75.00,,4125,0,4125,0,1974,,56/150,copia,Serigrafía,,,,,,
420,2509,Henry Pearson,502,Face,,bidimensional,43.5 x 57,,,43.50,57.00,,2479.5,0,2479.5,0,1969,,57/100,copia,Litografía en piedra,,,,,,
1004,3115,Helio Salcedo,503,A yerbabuena,,bidimensional,54.5 x 45,,,54.50,45.00,,2452.5,0,2452.5,0,1982,,53/150,copia,"Aguafuerte, Aguatinta",,,,,,
56,2041,Helga Krebs,504,Sin título,,bidimensional,,,,,,,0,0,0,0,1971,,,verificar,Serigrafía,,,,,,
488,2579,Helen Escobedo,505,Muro musical,,bidimensional,37 x 50,,,37.00,50.00,,1850,0,1850,0,1972,,48/150,copia,Serigrafía,,,,,,
213,2248,Hector Wiesner Gracia,506,Casa museo quevedo zornosa de zipaquira,,bidimensional,25.5x20,,,25.50,20.00,,510,0,510,0,1990,,,verificar,Fotografía en blanco y negro,,,,,,
605,2697,Hector Xavier,507,Señales de vida,,bidimensional,56 x 76.5,,,56.00,76.50,,4284,0,4284,0,1974,,104/150,copia,Serigrafía,,,,,,
11,1910,Harold Muñoz,508,Botijon,,bidimensional,,,,,,,0,0,0,0,1969,,,verificar,Cerámica,,,,,,
502,2593,Hans Richter,509,Sin título,,bidimensional,59.5 x 41.5,,,59.50,41.50,,2469.25,0,2469.25,0,1972,,118/150,copia,Litografía en piedra,,,,,,
654,2747,Hannes Postma,510,Qu'est ce que tu fais?,,bidimensional,57 x 77,,,57.00,77.00,,4389,0,4389,0,1975,,141/150,copia,Serigrafía,,,,,,
1110,3234,Gustavo Vejarano,511,Rio,,bidimensional,49 x 38.5,,,49.00,38.50,,1886.5,0,1886.5,0,1986,,,verificar,"Aguafuerte, Puntaseca",,,,,,
