id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,a1,a2,rol_a1,rol_a2
139,140,Exposición de arte gráfico alemán contemporáneo,1969-08-12,1900-01-01,NA,Sala única,NA,colectiva,140-Exposición de arte gráfico alemán contemporáneo-1969,1969,NA,NA,NA,NA
140,141,José Mina,1969-08-26,1969-09-07,12,Sala única,NA,individual,141-José Mina-1969,1969,NA,NA,NA,NA
142,142,IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado,1969-09-01,1900-01-01,NA,Sala única,NA,colectiva,142-IX Festival de Arte - Salón de Las Américas de Dibujo y Grabado-1969,1969,NA,NA,NA,NA
141,143,IX Festival de Arte - Salón de Las Américas de Pintura,1969-09-19,1900-01-01,NA,Sala única,NA,colectiva,143-IX Festival de Arte - Salón de Las Américas de Pintura-1969,1969,NA,NA,NA,NA
143,144,Muestra de pintura infantil,1969-10-10,1969-10-24,14,Sala única,NA,colectiva,144-Muestra de pintura infantil-1969,1969,NA,NA,NA,NA
144,145,Jan Bartelsman,1969-11-07,1900-01-01,NA,Sala única,NA,individual,145-Jan Bartelsman-1969,1969,NA,NA,NA,NA
145,146,Exposición de grabado mexicano,1969-11-25,1900-01-01,NA,Sala única,NA,colectiva,146-Exposición de grabado mexicano-1969,1969,NA,NA,NA,NA
146,147,Eduardo McEntyre,1969-12-15,1900-01-01,NA,Sala única,NA,individual,147-Eduardo McEntyre-1969,1969,NA,NA,NA,NA
147,148,Gustavo Espinosa,1970-01-20,1900-01-01,NA,Sala única,NA,individual,148-Gustavo Espinosa-1970,1970,NA,NA,NA,NA
148,149,Feliza Burztyn,1970-02-20,1970-03-13,21,Sala única,NA,individual,149-Feliza Burztyn-1970,1970,NA,NA,NA,NA
826,150,Francisco Todó,1970-03-13,1900-01-01,NA,NA,NA,individual,150-Francisco Todó-1970,1970,NA,NA,NA,NA
149,151,Enrique Tábara,1970-04-03,1900-01-01,NA,Sala única,NA,individual,151-Enrique Tábara-1970,1970,NA,NA,NA,NA
150,152,Pedro Alcántara,1970-05-22,1900-01-01,NA,Sala única,NA,individual,152-Pedro Alcántara-1970,1970,NA,NA,NA,NA
151,153,El Hombre y sus Pensamientos a través del Arte,1970-06-19,1970-07-20,31,Sala única,NA,colectiva,153-El Hombre y sus Pensamientos a través del Arte-1970,1970,NA,NA,NA,NA
152,154,David Manzur y Augusto Rivera,1970-09-11,1970-10-13,32,Sala única,NA,colectiva,154-David Manzur y Augusto Rivera-1970,1970,NA,NA,NA,NA
153,155,Símbolos,1970-10-16,1970-11-02,17,Sala única,NA,individual,155-Símbolos-1970,1970,NA,NA,NA,NA
154,156,XX Festival de Arte - Exposición Panamericana de Artes Gráficas y Plásticas,1970-11-01,1900-01-01,NA,Sala única,NA,colectiva,156-XX Festival de Arte - Exposición Panamericana de Artes Gráficas y Plásticas-1970,1970,NA,NA,NA,NA
155,157,Muestra de pintura argentina,1971-01-22,1971-02-08,17,Sala única,NA,colectiva,157-Muestra de pintura argentina-1971,1971,NA,NA,NA,NA
156,158,Lazid Thame y Clever Machado,1971-02-10,1971-02-28,18,Sala única,NA,colectiva,158-Lazid Thame y Clever Machado-1971,1971,NA,NA,NA,NA
157,159,Festival Panamericano de Cultura - Brasil,1971-03-01,1900-01-01,NA,Sala única,NA,colectiva,159-Festival Panamericano de Cultura - Brasil-1971,1971,NA,NA,NA,NA
158,160,Oswaldo Guayasamín,1971-03-01,1900-01-01,NA,Sala única,NA,individual,160-Oswaldo Guayasamín-1971,1971,NA,NA,NA,NA
159,161,21 Obras,1971-04-23,1971-05-08,15,Sala única,NA,colectiva,161-21 Obras-1971,1971,NA,NA,NA,NA
160,162,Salón de Artistas Vallecaucanos,1971-05-14,1971-05-31,17,Sala única,NA,colectiva,162-Salón de Artistas Vallecaucanos-1971,1971,NA,NA,NA,NA
162,163,Exposición de figuras artesanales de santos primitivos y de grabados de Henández Cruz,1971-06-01,1900-01-01,NA,Sala única,NA,colectiva,163-Exposición de figuras artesanales de santos primitivos y de grabados de Henández Cruz-1971,1971,NA,NA,NA,NA
163,164,Exposición de arte ecuatoriano,1971-06-01,1900-01-01,NA,Casona San Antonio,NA,colectiva,164-Exposición de arte ecuatoriano-1971,1971,NA,NA,NA,NA
161,165,Exposición de fotografía norteamericana,1971-06-04,1900-01-01,NA,Sala única,NA,colectiva,165-Exposición de fotografía norteamericana-1971,1971,NA,NA,NA,NA
164,166,Cien Años de Soledad y Otros,1971-07-16,1900-01-01,NA,"Sala de la Colección-Maritza Uribe de Urdinola, Sala de Exposiciones Rotatorias",NA,individual,166-Cien Años de Soledad y Otros-1971,1971,NA,NA,NA,NA
165,167,I Bienal Americana de Artes Gráficas de Cali,1971-08-01,1900-01-01,NA,NA,NA,colectiva,167-I Bienal Americana de Artes Gráficas de Cali-1971,1971,NA,NA,NA,NA
166,168,Diez Años de Arte Colombiano,1971-10-29,1971-12-05,37,NA,NA,colectiva,168-Diez Años de Arte Colombiano-1971,1971,NA,NA,NA,NA
167,169,Grabados de Peter Milton,1972-02-04,1900-01-01,NA,NA,NA,individual,169-Grabados de Peter Milton-1972,1972,NA,NA,NA,NA
168,170,La Constante Geométrica en la Obra de Ómar Rayo,1972-03-07,1972-04-15,39,NA,NA,individual,170-La Constante Geométrica en la Obra de Ómar Rayo-1972,1972,NA,NA,NA,NA
169,171,"Grabados de Artistas Británicos, 1945-1957",1972-04-21,1972-05-21,30,NA,NA,colectiva,"171-Grabados de Artistas Británicos, 1945-1957-1972",1972,NA,NA,NA,NA
170,172,Eduardo Ramírez Villamizar,1972-05-26,1972-06-30,35,NA,NA,individual,172-Eduardo Ramírez Villamizar-1972,1972,NA,NA,NA,NA
171,173,Salón de Arte Joven 1972,1972-07-01,1900-01-01,NA,NA,NA,colectiva,173-Salón de Arte Joven 1972-1972,1972,NA,NA,NA,NA
172,174,La Obra Gráfica de Lorenzo Homar,1972-09-22,1972-10-22,30,NA,NA,individual,174-La Obra Gráfica de Lorenzo Homar-1972,1972,NA,NA,NA,NA
173,175,Juan Antonio Roda,1972-11-10,1900-01-01,NA,Sala de la Colección-Maritza Uribe de Urdinola,NA,individual,175-Juan Antonio Roda-1972,1972,NA,NA,NA,NA
174,176,Grabados Cartón de Colombia,1972-12-07,1900-01-01,NA,NA,NA,colectiva,176-Grabados Cartón de Colombia-1972,1972,NA,NA,NA,NA
175,177,Lazid Thame,1973-01-01,1900-01-01,NA,NA,NA,individual,177-Lazid Thame-1973,1973,NA,NA,NA,NA
176,178,Exposición de Gabrio Tosti Di Valminuta,1973-02-01,1900-01-01,NA,NA,NA,individual,178-Exposición de Gabrio Tosti Di Valminuta-1973,1973,NA,NA,NA,NA
177,179,Brassai,1973-02-01,1900-01-01,NA,NA,NA,individual,179-Brassai-1973,1973,NA,NA,NA,NA
178,180,Exposición de la serie Laus Pictorum,1973-04-13,1900-01-01,NA,NA,NA,individual,180-Exposición de la serie Laus Pictorum-1973,1973,NA,NA,NA,NA
179,181,Enrique Grau Obra  1962 / 1972,1973-05-03,1900-01-01,NA,NA,NA,individual,181-Enrique Grau Obra  1962 / 1972-1973,1973,NA,NA,NA,NA
180,182,Exposición de Noe Nojechowiz,1973-06-01,1900-01-01,NA,"Sala de Exposiciones Rotatorias, Sala de la Colección-Maritza Uribe de Urdinola",NA,individual,182-Exposición de Noe Nojechowiz-1973,1973,NA,NA,NA,NA
182,183,Exposición-homenaje de los artistas al Museo,1973-09-13,1900-01-01,NA,NA,NA,colectiva,183-Exposición-homenaje de los artistas al Museo-1973,1973,NA,NA,NA,NA
181,184,II Bienal Americana de Artes Gráficas de Cali,1973-10-19,1973-12-18,60,NA,NA,colectiva,184-II Bienal Americana de Artes Gráficas de Cali-1973,1973,NA,NA,NA,NA
183,185,Eduardo Lemaitre,1974-01-28,1900-01-01,NA,NA,NA,individual,185-Eduardo Lemaitre-1974,1974,NA,NA,NA,NA
184,186,Exposición del Grupo Grabas,1974-03-08,1900-01-01,NA,NA,NA,colectiva,186-Exposición del Grupo Grabas-1974,1974,NA,NA,NA,NA
185,187,Pinturas de Luis Caballero,1974-03-21,1900-01-01,NA,NA,NA,individual,187-Pinturas de Luis Caballero-1974,1974,NA,NA,NA,NA
186,188,Exposición de Rodolfo Abularach,1974-04-26,1900-01-01,NA,NA,NA,individual,188-Exposición de Rodolfo Abularach-1974,1974,NA,NA,NA,NA
187,189,Imagen 6,1974-05-16,1900-01-01,NA,NA,NA,colectiva,189-Imagen 6-1974,1974,NA,NA,NA,NA
188,190,Cali a la Vanguardia,1974-06-21,1900-01-01,NA,NA,NA,colectiva,190-Cali a la Vanguardia-1974,1974,NA,NA,NA,NA
189,191,Camas,1974-09-06,1900-01-01,NA,NA,NA,individual,191-Camas-1974,1974,NA,NA,NA,NA
190,192,Exposición de Grabado Latino-americano,1974-10-17,1900-01-01,NA,NA,NA,colectiva,192-Exposición de Grabado Latino-americano-1974,1974,NA,NA,NA,NA
191,193,Carlos Rojas,1974-11-14,1900-01-01,NA,NA,NA,individual,193-Carlos Rojas-1974,1974,NA,NA,NA,NA
192,194,Emilio Sánchez,1974-12-13,1900-01-01,NA,NA,NA,individual,194-Emilio Sánchez-1974,1974,NA,NA,NA,NA
193,195,Grabados 74 - Serie Internacional,1975-01-24,1975-03-04,39,NA,NA,colectiva,195-Grabados 74 - Serie Internacional-1975,1975,NA,NA,NA,NA
194,196,28 Artistas del Brasil,1975-02-21,1900-01-01,NA,NA,NA,colectiva,196-28 Artistas del Brasil-1975,1975,NA,NA,NA,NA
195,197,Palabra e Imagen,1975-04-18,1900-01-01,NA,NA,NA,colectiva,197-Palabra e Imagen-1975,1975,NA,NA,NA,NA
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Aloysio Magalhaes,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Anna Bella Geiger,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Anna Letycia Quadros,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Anna María Maiolino,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Arcangelo Ianelli,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Darel Valenca,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Eduardo Cruz,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Iazid Thame,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Ivan Freitas,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Leda Watson,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Luiz Aquila da Rocha,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Márcia Barrozo do Amaral,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,María do Carmo Secco,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Maia Lúcia Luz,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,María Tomaselli Cirne,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Marília Rodrigues,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Osmar Fonseca,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Paulo Roberto Leal,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Roberto Aguilar,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Roberto De Lamonica,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Rogério Luz,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Tancredo De Araújo,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Thereza Miranda,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Thomaz Ianelli,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Tomie Ohtake,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Vera Chaves Barcellos,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Vinicio Horta,curador,artista
196,198,XXV Salón Nacional de Artes Visuales,1975-05-13,1900-01-01,NA,NA,NA,colectiva,198-XXV Salón Nacional de Artes Visuales-1975,1975,Marc Berkowitz,Wanda Pimentel,curador,artista
197,199,Carlos Cruz Diez Obras Sobre el Muro: Graficas e Integración Arquitectónica,1975-06-04,1900-01-01,NA,NA,NA,individual,199-Carlos Cruz Diez Obras Sobre el Muro: Graficas e Integración Arquitectónica-1975,1975,NA,NA,NA,NA
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Jairo Téllez,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Edgar Álvarez,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,María de la Paz Jaramillo,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Óscar Muñoz,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Beatriz González,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Alfredo Guerrero,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Sara Modiano,curador,artista
198,200,Kipniss,1975-07-04,1975-08-08,35,NA,NA,individual,200-Kipniss-1975,1975,Sergio Trujillo Jaramillo,Homero Aguilar,curador,artista
199,201,Exposición Mundial de Prensa,1975-08-07,1900-01-01,NA,NA,NA,NA,201-Exposición Mundial de Prensa-1975,1975,NA,NA,NA,NA
200,202,Mauricio Bueno,1975-09-05,1900-01-01,NA,NA,NA,individual,202-Mauricio Bueno-1975,1975,NA,NA,NA,NA
201,203,Seis Artistas Colombianos,1975-10-10,1900-01-01,NA,NA,NA,colectiva,203-Seis Artistas Colombianos-1975,1975,NA,NA,NA,NA
202,204,Exposición de Miguel Torres Méndez,1975-11-01,1900-01-01,NA,NA,NA,individual,204-Exposición de Miguel Torres Méndez-1975,1975,NA,NA,NA,NA
203,205,Serie de Grabados Colección Cartón de Colombia 75,1976-01-23,1900-01-01,NA,NA,NA,colectiva,205-Serie de Grabados Colección Cartón de Colombia 75-1976,1976,NA,NA,NA,NA
204,206,Artistas Gráficos Británicos de la Década del 60,1976-02-20,1900-01-01,NA,NA,NA,colectiva,206-Artistas Gráficos Británicos de la Década del 60-1976,1976,NA,NA,NA,NA
205,207,Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1976,1976-03-07,1900-01-01,NA,NA,NA,colectiva,207-Muestra de arte colombiano de la Colección del Museo de Arte Moderno La Tertulia 1976-1976,1976,NA,NA,NA,NA
206,208,Muestra de la Colección de Arte de la Iglesia La Merced,1976-03-26,1900-01-01,NA,NA,NA,colectiva,208-Muestra de la Colección de Arte de la Iglesia La Merced-1976,1976,NA,NA,NA,NA
207,209,III Bienal Americana de Artes Gráficas de Cali,1976-05-07,1976-07-30,84,NA,NA,colectiva,209-III Bienal Americana de Artes Gráficas de Cali-1976,1976,NA,NA,NA,NA
208,210,Publicación: Portafolio de serigrafías,1976-09-01,1900-01-01,NA,NA,NA,colectiva,210-Publicación: Portafolio de serigrafías-1976,1976,NA,NA,NA,NA
209,211,Beatriz González,1976-09-23,1900-01-01,NA,NA,NA,individual,211-Beatriz González-1976,1976,NA,NA,NA,NA
210,212,Exposición de la Plástica Cubana Actual,1976-11-01,1900-01-01,NA,NA,NA,colectiva,212-Exposición de la Plástica Cubana Actual-1976,1976,NA,NA,NA,NA
211,213,Migraciones,1976-12-01,1900-01-01,NA,NA,NA,colectiva,213-Migraciones-1976,1976,NA,NA,NA,NA
212,214,Serie de Grabados Colección Cartón de Colombia 76,1977-01-01,1900-01-01,NA,NA,NA,colectiva,214-Serie de Grabados Colección Cartón de Colombia 76-1977,1977,NA,NA,NA,NA
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,John Thomas Biggers,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Camille Billops,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Robert Blackburn,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Caroline M Byard,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Eldzier Cortor,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Juanit Cribb,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Allan Edmunds,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,David Hammons,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Bill Harris,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Leo NathanielHicks,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Barbara Jones,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Wiston Kennedy,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Talita Long,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Percy Martin,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Valerie Maynard,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Lloyd McNeill,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Otto Neals,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Nefertiti,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,James E. Newton,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Stephanie E. Pogue,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Joseph Ross Jr.,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,John Scott,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,George Smith,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Lou Stovall,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,James Wells,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Charles White,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Ed Love,Wendy Wilson,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Winston Kennedy,John Thomas Biggers,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Winston Kennedy,Camille Billops,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Winston Kennedy,Robert Blackburn,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Winston Kennedy,Caroline M Byard,curador,artista
213,215,20 Artistas Jóvenes Suizos,1977-02-04,1900-01-01,NA,NA,NA,colectiva,215-20 Artistas Jóvenes Suizos-1977,1977,Winston Kennedy,Eldzier Cortor,curador,artista
