"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini"
"735","Jorge Glusberg","Guillermo Conte",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"736","Jorge Glusberg","Jorge Demirjian",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"737","Jorge Glusberg","Nora Dobarro",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"738","Jorge Glusberg","Hernán Dompé",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"739","Jorge Glusberg","Diana Dowek",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"740","Jorge Glusberg","Ana Eckell",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"741","Jorge Glusberg","Fernando Fazzolari",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"742","Jorge Glusberg","María Finocchetti",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"743","Jorge Glusberg","Eduardo Hoffmann",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"744","Jorge Glusberg","Juan Lecuona",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"745","Jorge Glusberg","Gustavo López Armentía",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"746","Jorge Glusberg","Matilde Marín",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"747","Jorge Glusberg","Eduardo Medici",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"748","Jorge Glusberg","Miguel Melcon",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"749","Jorge Glusberg","Esvaldo Monzo",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"750","Jorge Glusberg","Luis F. Noé",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"751","Jorge Glusberg","Pablo Obelar",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"752","Jorge Glusberg","Margarita Paksa",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"753","Jorge Glusberg","Rogelio Polesello",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"754","Jorge Glusberg","Yanz Poli",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"755","Jorge Glusberg","Alejandro Puente",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"756","Jorge Glusberg","Alfredo Prior",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"757","Jorge Glusberg","Armando Rearte",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"758","Jorge Glusberg","Juan Pablo Renzi",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"759","Jorge Glusberg","Silvia Rivas",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"760","Jorge Glusberg","Marino Santa María",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"761","Jorge Glusberg","Marcia Schvartz",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"762","Jorge Glusberg","Antonio Seguí",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"763","Jorge Glusberg","Santiago Spinosa",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"764","Jorge Glusberg","León Tenenbaum",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"765","Jorge Glusberg","Clorindo Testa",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"766","Jorge Glusberg","Luis Wells",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"767","Jorge Glusberg","Daniel Zelaya",427,"430-Artistas de Buenos Aires-1991",1991,1991-02-12
"768","Miguel González","Nadín Ospina",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"769","Miguel González","Édgar Negret",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"770","Miguel González","Eduardo Ramírez Villamizar",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"771","Miguel González","Hugo Zapata",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"772","Miguel González","Ronny Vayda",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"773","Miguel González","John Castles",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"774","Miguel González","Consuelo Gómez",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"775","Miguel González","Rosemberg Sandoval",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"776","Miguel González","Mónica Negret",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"777","Miguel González","Lydia Azout",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"778","Miguel González","Alicia Barney",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"779","Miguel González","Jorge Alberto Reyes",428,"431-Doce Escultores Colombianos: Pequeño Formato-1991",1991,1991-03-05
"780","Miguel González","Liliana Porter",429,"432-Exposición de Liliana Porter 1991-1991",1991,1991-04-23
"781","Miguel González","Julián Aristizábal",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"782","Miguel González","Marcelo Aguirre",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"783","Miguel González","Cynthia Capriata",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"784","Miguel González","Catalina Cardenas",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"785","Miguel González","Isable de Obaldia",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"786","Miguel González","Danilo Dueñas",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"787","Miguel González","Ignacio Espla",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"788","Miguel González","Angeles Fabri",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"789","Miguel González","Pilar Flores",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"790","Miguel González","Jaime Iregui",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"791","Miguel González","Jenny Jaramillo",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"792","Miguel González","Víctor Laignelet",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"793","Miguel González","Francisco Liu",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"794","Miguel González","Luis Luna",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"795","Miguel González","Cristina Llano",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"796","Miguel González","Patricia Mariaca",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"797","Miguel González","Hernán Pazos",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"798","Miguel González","Luis Fernando Roldán",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"799","Miguel González","Jaime Romero",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"800","Miguel González","Carlos Salas Silva",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"801","Miguel González","Carlos Salazar",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"802","Miguel González","Ejti Stih",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"803","Miguel González","Diego Sarmiento",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"804","Miguel González","Eduardo Tokeshi",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"805","Miguel González","Tabo Toral",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"806","Miguel González","Leon Trujillo",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"807","Miguel González","Gaston Ugalde",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"808","Miguel González","Santiago Uribe Holguín",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"809","Miguel González","Roberto Valcarcel",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"810","Miguel González","Marcia Valladares",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"811","Miguel González","Alejandro Vasquez",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"812","Miguel González","Patricia Vega",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"813","Miguel González","Alicia Viteri",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"814","Miguel González","Bruno Zeppilli",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"815","Miguel González","Carlos Zerpa",431,"434-Exposición de nueva pintura bolivariana-1991",1991,1991-04-29
"816","Miguel González","Paige Abadi",434,"437-Exposición de Paige Abadi-1991",1991,1991-06-25
"817","Miguel González","Hernando Ordóñez",439,"442-Hernando Ordoñez-1991",1991,1991-10-08
"818","Miguel González","Germán Londoño",440,"443-German Londoño, Pinturas Recienbres-1991",1991,1991-10-22
"819","Miguel González","Enrique Grau",441,"444-Exposición-homenaje a Enrique Grau-1991",1991,1991-11-06
"820","Santiago Samper Trainer","Ricardo Gómez Campuzano",444,"447-Ricardo Gómez Campuzano-1992",1992,1992-02-05
"821","Miguel González","Luis Luna",445,"448-Exposición de Luis Luna-1992",1992,1992-02-12
"822","Alberto Sierra","Patricia Gómez",446,"449-Utopía-1992",1992,1992-03-17
"823","Alberto Sierra","Jorge Mario Gómez",446,"449-Utopía-1992",1992,1992-03-17
"824","Alberto Sierra","Fabio Antonio Ramírez",446,"449-Utopía-1992",1992,1992-03-17
"825","Miguel González","Germán Botero",447,"450-Germán Botero-1992",1992,1992-03-24
"826","Francisco Ramírez Potes","Manuel Lago",448,"451-Lago y Sáenz Arquitectos-1992",1992,1992-04-01
"827","Francisco Ramírez Potes","Jaime Sáenz",448,"451-Lago y Sáenz Arquitectos-1992",1992,1992-04-01
"828","Miguel González","Alejandro Obregón",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"829","Miguel González","Enrique Grau",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"830","Miguel González","Édgar Negret",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"831","Miguel González","Eduardo Ramírez Villamizar",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"832","Miguel González","Fernando Botero",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"833","Miguel González","Ómar Rayo",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"834","Miguel González","Carlos Rojas",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"835","Miguel González","Manuel Hernández",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"836","Miguel González","Beatriz González",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"837","Miguel González","Santiago Cárdenas",451,"453-Diez Maestros Colombianos-1992",1992,1992-05-01
"838","Miguel González","Francisco Javier Smythe",450,"454-Diario de Viaje II-1992",1992,1992-05-19
"839","Miguel González","Luis Fernando Peláez",452,"455-Ciudad-1992",1992,1992-06-09
"840","Federico Morais","Nair Benedicto",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"841","Federico Morais","Mario Carvo Neto",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"842","Federico Morais","Hugo Denizart",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"843","Federico Morais","Carlos Fadon",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"844","Federico Morais","Luis Carlos Felizardo",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"845","Federico Morais","Juca Martins",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"846","Federico Morais","Miguel Rio Barco",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"847","Federico Morais","Antonio Saggese",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"848","Federico Morais","Evandro Teixeira",454,"457-Fotografía Brasileña: Historia y Contemporaneidad-1992",1992,1992-08-01
"849","Miguel González","Ruven Afanador",457,"460-Ruven Afanador-1992",1992,1992-09-01
"850","Miguel González","Ignacio Gómez Jaramillo",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"851","Miguel González","Alejandro Obregón",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"852","Miguel González","Enrique Grau",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"853","Miguel González","Jan Bartelsman",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"854","Miguel González","Manuel Hernández",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"855","Miguel González","Beatriz González",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"856","Miguel González","Santiago Cárdenas",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"857","Miguel González","Emma Reyes",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"858","Miguel González","Gregorio Cuartas",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"859","Miguel González","María de la Paz Jaramillo",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"860","Miguel González","Jonier Marín",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"861","Miguel González","Víctor Laignelet",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"862","Miguel González","Danilo Dueñas",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"863","Miguel González","María Cristina Cortés",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"864","Miguel González","Germán Londoño",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"865","Miguel González","Cristina Llano",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"866","Miguel González","Diego Mazuera",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"867","Miguel González","Luis Fernando Roldán",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"868","Miguel González","Ana María Rueda",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"869","Miguel González","Carlos Salas Silva",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"870","Miguel González","Rafael Echeverri",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"871","Miguel González","Santiago Uribe Holguín",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"872","Miguel González","Bibiana Vélez",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"873","Miguel González","María Teresa Vieco",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"874","Miguel González","José Horacio Martínez",459,"462-Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992-1992",1992,1992-11-01
"875","Galería de Francony de París","Delia Cugat",461,"463-Delia Cugat y Sergio Camporeale-1992",1992,1992-11-17
"876","Galería de Francony de París","Sergio Camporeale",461,"463-Delia Cugat y Sergio Camporeale-1992",1992,1992-11-17
