"","source","target","id_expo","nombre_expo_order_ano","ano","fecha_ini","ano_decimal"
"243","Miguel González","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"244","Miguel González","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"245","Franz Bader","Édgar Álvarez",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"246","Franz Bader","David Becker",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"247","Franz Bader","Juan Fresan",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"248","Franz Bader","Susy Iglicki",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"249","Franz Bader","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"250","Franz Bader","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"251","Darío Ruiz","Édgar Álvarez",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"252","Darío Ruiz","David Becker",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"253","Darío Ruiz","Juan Fresan",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"254","Darío Ruiz","Susy Iglicki",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"255","Darío Ruiz","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"256","Darío Ruiz","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"257","Pablo Neruda","Édgar Álvarez",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"258","Pablo Neruda","David Becker",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"259","Pablo Neruda","Juan Fresan",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"260","Pablo Neruda","Susy Iglicki",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"261","Pablo Neruda","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"262","Pablo Neruda","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"263","Bengt Oldenburg","Édgar Álvarez",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"264","Bengt Oldenburg","David Becker",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"265","Bengt Oldenburg","Juan Fresan",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"266","Bengt Oldenburg","Susy Iglicki",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"267","Bengt Oldenburg","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"268","Bengt Oldenburg","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"269","Marta Traba","Édgar Álvarez",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"270","Marta Traba","David Becker",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"271","Marta Traba","Juan Fresan",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"272","Marta Traba","Susy Iglicki",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"273","Marta Traba","Lucy Tejada",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"274","Marta Traba","Mario Toral",215,"217-Seis Artistas Premiados en la III Bienal de Artes Gráficas-1977",1977,1977-04-01,1977.24657534247
"275","Germán Rubiano Caballero","Ricardo Gómez Campuzano",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"276","Germán Rubiano Caballero","José Domingo Rodríguez",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"277","Germán Rubiano Caballero","Rómulo Rozo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"278","Germán Rubiano Caballero","Luis Alberto Acuña",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"279","Germán Rubiano Caballero","Ignacio Gómez Jaramillo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"280","Germán Rubiano Caballero","Sergio Trujillo Magnenat",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"281","Germán Rubiano Caballero","Carlos Correa",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"282","Germán Rubiano Caballero","Gonzalo Ariza",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"283","Germán Rubiano Caballero","Alipio Jaramillo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"284","Germán Rubiano Caballero","Ramón Barba",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"285","Germán Rubiano Caballero","Rosa de Viterbo",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"286","Germán Rubiano Caballero","Pedro Nel Gómez",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"287","Germán Rubiano Caballero","",223,"225-Pintura y Escultura Colombiana de los Años 30-1978",1978,1978-03-10,1978.18630136986
"288","Sylvan Cole","Robert Kipniss",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01,1978.32876712329
"289","Sylvan Cole","Will Barnet",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01,1978.32876712329
"290","Sylvan Cole","Warrington Colescott",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01,1978.32876712329
"291","Sylvan Cole","Kenjilao Nanao",224,"226-Grabadores Norteamericanos-1978",1978,1978-05-01,1978.32876712329
"292","Álvaro Barrios","Adolfo Bernal",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"293","Álvaro Barrios","Javier Barrios",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"294","Álvaro Barrios","Alicia Barney",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"295","Álvaro Barrios","Antonio Caro",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"296","Álvaro Barrios","Rodrigo Castaño",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"297","Álvaro Barrios","Fernando Cepeda",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"298","Álvaro Barrios","Ramiro Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"299","Álvaro Barrios","Luis Fernando García",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"300","Álvaro Barrios","Álvaro Herazo",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"301","Álvaro Barrios","Eduardo Hernández",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"302","Álvaro Barrios","Raúl Marroquín",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"303","Álvaro Barrios","Sara Modiano",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"304","Álvaro Barrios","Geo Ripley",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"305","Álvaro Barrios","María Rodríguez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"306","Álvaro Barrios","Jorge Ortiz",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"307","Álvaro Barrios","Víctor Sánchez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"308","Álvaro Barrios","Argemiro Vélez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"309","Álvaro Barrios","Jorge Mario Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"310","Álvaro Barrios","Patricia Gómez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"311","Álvaro Barrios","Fabio Antonio Ramírez",237,"239-Arte de los 80-1980",1980,1980-03-20,1980.21584699454
"312","Miguel González","Pedro Alcántara Herrán",240,"242-1960–1980 Alcántara-1980",1980,1980-06-11,1980.44262295082
"313","Miguel González","Marta Lacorazza",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"314","Miguel González","Jorge Drosten",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"315","Miguel González","Julián Castellanos",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"316","Miguel González","Becky Mayer",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"317","Miguel González","Patricia Bonilla",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"318","Miguel González","Julián Posada",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"319","Miguel González","Alicia Barney",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"320","Miguel González","Beatriz Jaramillo",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"321","Miguel González","Camilo Velásquez",262,"263-Actitudes Plurales-1983",1983,1983-01-01,1983
"322","Miguel González","Ary Brizzi",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"323","Miguel González","Geny Dignac",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"324","Miguel González","Julio Le Parc",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"325","Miguel González","Eduardo Mac Entyre",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"326","Miguel González","Gabriel Messil",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"327","Miguel González","Rogelio Polesello",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"328","Miguel González","Carlos Cruz-Diez",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"329","Miguel González","Gertrud Goldschmidt",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"330","Miguel González","Mateo Manaure",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"331","Miguel González","Alejandro Otero",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"332","Miguel González","Jesús Soto",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"333","Miguel González","Víctor Varela",263,"265-Geometría e Ilusión-1983",1983,1983-03-01,1983.16164383562
"334","Waldemar Sommer","Carmen Aldunate",267,"269-Carmen Aldunate-1983",1983,1983-04-14,1983.28219178082
"335","Miguel González","José Bartoli",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"336","Miguel González","Feliciano Bejar",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"337","Miguel González","Leonora Carrington",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"338","Miguel González","Alfredo Castañeda",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"339","Miguel González","Arnaldo Coen",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"340","Miguel González","Pedro Coronel",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"341","Miguel González","Rafael Coronel",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"342","Miguel González","Francisco Corzas",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"343","Miguel González","José Luis Cuevas",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"344","Miguel González","Roberto Donis",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"345","Miguel González","Helen Escobedo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"346","Miguel González","Manuel Felguérez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"347","Miguel González","Pedro Friedeberg",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"348","Miguel González","Fernando García Ponce",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"349","Miguel González","Alberto Gironella",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"350","Miguel González","Mathias Goeritz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"351","Miguel González","Luis López Loza",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"352","Miguel González","Teodoro Maoz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"353","Miguel González","Jesús Martínez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"354","Miguel González","Ignacio Miranda",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"355","Miguel González","Brian Nissen",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"356","Miguel González","Emilio Ortiz",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"357","Miguel González","Antonio Peláez",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"358","Miguel González","José Guadalupe Posada",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"359","Miguel González","Ricardo Rocha",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"360","Miguel González","Vicente Rojo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"361","Miguel González","Nunik Sauret",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"362","Miguel González","David Alfaro Siqueiros",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"363","Miguel González","Juan Soriano",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"364","Miguel González","Rufino Tamayo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"365","Miguel González","Francisco Toledo",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"366","Miguel González","Francisco Zúñiga",270,"272-Muestra de arte gráfico mexicano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-06-01,1983.41369863014
"367","Miguel González","Ever Astudillo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"368","Miguel González","Antonio Barrera",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"369","Miguel González","Santiago Cárdenas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"370","Miguel González","Gregorio Cuartas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"371","Miguel González","Alfredo Guerrero",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"372","Miguel González","Óscar Jaramillo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"373","Miguel González","Darío Morales",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"374","Miguel González","Óscar Muñoz",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"375","Miguel González","Saturnino Ramírez",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"376","Miguel González","Javier Restrepo",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
"377","Miguel González","Miguel Ángel Rojas",271,"273-Muestra de realismo colombiano de la Colección del Museo de Arte Moderno La Tertulia-1983",1983,1983-07-01,1983.49589041096
