id_expo,id_artista,nombre_expo,nombre_artista,ano
ex.435,a.765,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Ursula Heller,1991
ex.435,a.1677,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Franz Henn,1991
ex.435,a.1516,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hugo Herdeg,1991
ex.435,a.1472,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jakob Hoflinger,1991
ex.435,a.2200,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Adolf Huppi,1991
ex.435,a.2338,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Johann Baptiste Isenring,1991
ex.435,a.1084,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Monique Jacot,1991
ex.435,a.1331,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jurg Klages,1991
ex.435,a.987,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Peter Knapp,1991
ex.435,a.2002,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Carl-August Koch,1991
ex.435,a.1571,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hans Krebs,1991
ex.435,a.1666,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Friedrich Kressmann,1991
ex.435,a.2004,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Candid Lang,1991
ex.435,a.734,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Walter Laubli,1991
ex.435,a.863,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Rudolf Lichtsteiner,1991
ex.435,a.2024,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Bjorn Lindroos,1991
ex.435,a.980,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Philipp Link,1991
ex.435,a.1757,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Ernst Link,1991
ex.435,a.936,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,René Machler,1991
ex.435,a.1790,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Ella Maillard,1991
ex.435,a.2469,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Max Eugen Mathys,1991
ex.435,a.1538,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Herbert Matter,1991
ex.435,a.1442,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jean-Pierre Maurer,1991
ex.435,a.1672,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Fred Mayer,1991
ex.435,a.2093,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Annemarie Meier,1991
ex.435,a.1425,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Johannes Meiner,1991
ex.435,a.1490,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jack Metzger,1991
ex.435,a.735,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Walter Mittelholzer,1991
ex.435,a.1447,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jean Mohr,1991
ex.435,a.1676,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Franziska Mollinger,1991
ex.435,a.1059,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Nicolas Monkewitz,1991
ex.435,a.2032,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Bernhard Moosbrugger,1991
ex.435,a.1616,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Gino Pedroli,1991
ex.435,a.1845,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Dolf Preisig,1991
ex.435,a.1837,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Doris Quarella,1991
ex.435,a.1030,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Otto Rietmann,1991
ex.435,a.2069,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Art Rongger,1991
ex.435,a.1838,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Doris Rosonfeld,1991
ex.435,a.1758,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Ernst Scheidegger,1991
ex.435,a.1573,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hans Schapfler,1991
ex.435,a.881,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Roland Schneider,1991
ex.435,a.878,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Rolf Schroeter,1991
ex.435,a.991,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Peter Schudel,1991
ex.435,a.1604,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Gotthard Schuh,1991
ex.435,a.1782,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Emil Schulthess,1991
ex.435,a.1493,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Iwan Schumacher,1991
ex.435,a.1006,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Paul Senn,1991
ex.435,a.1821,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Eduard Spelterni,1991
ex.435,a.715,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Willy Spiler,1991
ex.435,a.1783,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Emil Spuhler,1991
ex.435,a.1904,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Cristian Staub,1991
ex.435,a.1574,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hans Staub,1991
ex.435,a.1537,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hermann Stauder,1991
ex.435,a.1426,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Johann-Baptiste Taeschler,1991
ex.435,a.1374,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Josef-Ludwing Taeschler,1991
ex.435,a.1473,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Jakob Tuggener,1991
ex.435,a.1895,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Daniel Vittet,1991
ex.435,a.1946,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Christian Vogt,1991
ex.435,a.1674,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Fred Waldvogen,1991
ex.435,a.1575,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Hans Weyermann,1991
ex.435,a.2106,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Andreas Wolfensberger,1991
ex.435,a.1117,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Michael Wolgensinger,1991
ex.435,a.1310,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Kurt Wyss,1991
ex.435,a.1131,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Max Wyss,1991
ex.435,a.2133,Fotógrafos Suizos desde 1840 hasta Nuestros Días*1991,Alo Zanetta,1991
ex.436,a.3114,Muestra de arte gráfico norte-americano y escultura latino-americana de la Colección del Museo de Arte Moderno La Tertulia*1991,Varios,1991
ex.437,a.1340,Joyería Contemporánea Colombiana*1991,Juliana Anzellini,1991
ex.437,a.1613,Joyería Contemporánea Colombiana*1991,Gladys Barney,1991
ex.437,a.1975,Joyería Contemporánea Colombiana*1991,Carlota Bentham,1991
ex.437,a.2216,Joyería Contemporánea Colombiana*1991,Ana María Bonilla,1991
ex.437,a.971,Joyería Contemporánea Colombiana*1991,Rafael Botero,1991
ex.437,a.1199,Joyería Contemporánea Colombiana*1991,Marco Bruzzone,1991
ex.437,a.1853,Joyería Contemporánea Colombiana*1991,Diego Buenahora,1991
ex.437,a.1048,Joyería Contemporánea Colombiana*1991,Nuria Carulla,1991
ex.437,a.421,Joyería Contemporánea Colombiana*1991,Liliana Durán,1991
ex.437,a.148,Joyería Contemporánea Colombiana*1991,Rafael Echeverri,1991
ex.437,a.2586,Joyería Contemporánea Colombiana*1991,Andrea Echeverri,1991
ex.437,a.3060,Joyería Contemporánea Colombiana*1991,Robert Friedmann,1991
ex.437,a.1043,Joyería Contemporánea Colombiana*1991,Olga García,1991
ex.437,a.1928,Joyería Contemporánea Colombiana*1991,Claudia Gil,1991
ex.437,a.102,Joyería Contemporánea Colombiana*1991,María Angélica Medina,1991
ex.437,a.1593,Joyería Contemporánea Colombiana*1991,Guillermo Melo,1991
ex.437,a.1350,Joyería Contemporánea Colombiana*1991,Juana Méndez,1991
ex.437,a.1931,Joyería Contemporánea Colombiana*1991,Claudia Ortiz,1991
ex.437,a.2493,Joyería Contemporánea Colombiana*1991,Piry de Patiño,1991
ex.437,a.1941,Joyería Contemporánea Colombiana*1991,Clara Piedrahita,1991
ex.437,a.1689,Joyería Contemporánea Colombiana*1991,Francisco Piñeros,1991
ex.437,a.1275,Joyería Contemporánea Colombiana*1991,Liliana Reyes,1991
ex.437,a.1432,Joyería Contemporánea Colombiana*1991,Jimena Rueda,1991
ex.437,a.747,Joyería Contemporánea Colombiana*1991,Victoria Salamanca,1991
ex.437,a.1351,Joyería Contemporánea Colombiana*1991,Juana Salcedo,1991
ex.437,a.2187,Joyería Contemporánea Colombiana*1991,Alba Silva,1991
ex.437,a.1476,Joyería Contemporánea Colombiana*1991,Jairo Upegui,1991
ex.437,a.1736,Joyería Contemporánea Colombiana*1991,Fabio Valencia,1991
ex.437,a.1700,Joyería Contemporánea Colombiana*1991,Florencia Vélez,1991
ex.437,a.1164,Joyería Contemporánea Colombiana*1991,Marta Villegas,1991
ex.438,a.691,Alberto Sojo*1991,Alberto Sojo,1991
ex.439,a.498,Hernando Ordoñez*1991,Hernando Ordóñez,1991
ex.440,a.198,"German Londoño, Pinturas Recienbres*1991",Germán Londoño,1991
ex.441,a.12,Exposición-homenaje a Enrique Grau*1991,Enrique Grau,1991
ex.442,a.186,Trece Artistas Colombianos - Pequeño Formato*1991,Jim Amaral,1991
ex.442,a.16,Trece Artistas Colombianos - Pequeño Formato*1991,Luis Caballero,1991
ex.442,a.22,Trece Artistas Colombianos - Pequeño Formato*1991,Santiago Cárdenas,1991
ex.442,a.148,Trece Artistas Colombianos - Pequeño Formato*1991,Rafael Echeverri,1991
ex.442,a.1745,Trece Artistas Colombianos - Pequeño Formato*1991,Ethel Gilmour,1991
ex.442,a.9,Trece Artistas Colombianos - Pequeño Formato*1991,Beatriz González,1991
ex.442,a.35,Trece Artistas Colombianos - Pequeño Formato*1991,Manuel Hernández,1991
ex.442,a.77,Trece Artistas Colombianos - Pequeño Formato*1991,Ana Mercedes Hoyos,1991
ex.442,a.5,Trece Artistas Colombianos - Pequeño Formato*1991,María de la Paz Jaramillo,1991
ex.442,a.44,Trece Artistas Colombianos - Pequeño Formato*1991,María Thereza Negreiros,1991
ex.442,a.40,Trece Artistas Colombianos - Pequeño Formato*1991,Carlos Rojas,1991
ex.442,a.214,Trece Artistas Colombianos - Pequeño Formato*1991,Carlos Salas Silva,1991
ex.442,a.127,Trece Artistas Colombianos - Pequeño Formato*1991,Bernardo Salcedo,1991
ex.443,a.3114,Exposición-celebración de los 35 años de vida del Museo de Arte Moderno La Tertulia*1991,Varios,1991
ex.444,a.296,Ricardo Gómez Campuzano*1992,Ricardo Gómez Campuzano,1992
ex.445,a.413,Exposición de Luis Luna*1992,Luis Luna,1992
ex.446,a.1012,Utopía*1992,Patricia Gómez,1992
ex.446,a.2347,Utopía*1992,Jorge Mario Gómez,1992
ex.446,a.2280,Utopía*1992,Fabio Antonio Ramírez,1992
ex.447,a.1633,Germán Botero*1992,Germán Botero,1992
ex.448,a.1212,Lago y Sáenz Arquitectos*1992,Manuel Lago,1992
ex.448,a.1484,Lago y Sáenz Arquitectos*1992,Jaime Sáenz,1992
ex.449,a.458,Jorge Julián Aristizábal*1992,Jorge Julián Aristizábal,1992
ex.450,a.2289,Diario de Viaje II*1992,Francisco Javier Smythe,1992
ex.451,a.41,Diez Maestros Colombianos*1992,Alejandro Obregón,1992
ex.451,a.12,Diez Maestros Colombianos*1992,Enrique Grau,1992
ex.451,a.2,Diez Maestros Colombianos*1992,Édgar Negret,1992
ex.451,a.39,Diez Maestros Colombianos*1992,Eduardo Ramírez Villamizar,1992
ex.451,a.200,Diez Maestros Colombianos*1992,Fernando Botero,1992
ex.451,a.4,Diez Maestros Colombianos*1992,Ómar Rayo,1992
ex.451,a.40,Diez Maestros Colombianos*1992,Carlos Rojas,1992
ex.451,a.35,Diez Maestros Colombianos*1992,Manuel Hernández,1992
ex.451,a.9,Diez Maestros Colombianos*1992,Beatriz González,1992
ex.451,a.22,Diez Maestros Colombianos*1992,Santiago Cárdenas,1992
ex.452,a.104,Ciudad*1992,Luis Fernando Peláez,1992
ex.453,a.3114,Muestra de arte latino-americano de la Colección de Museo de Arte Moderno La Tertulia*1992,Varios,1992
ex.454,a.2985,Fotografía Brasileña: Historia y Contemporaneidad*1992,Nair Benedicto,1992
ex.454,a.2950,Fotografía Brasileña: Historia y Contemporaneidad*1992,Mario Carvo Neto,1992
ex.454,a.2794,Fotografía Brasileña: Historia y Contemporaneidad*1992,Hugo Denizart,1992
ex.454,a.2636,Fotografía Brasileña: Historia y Contemporaneidad*1992,Carlos Fadon,1992
ex.454,a.2918,Fotografía Brasileña: Historia y Contemporaneidad*1992,Luis Carlos Felizardo,1992
ex.454,a.2868,Fotografía Brasileña: Historia y Contemporaneidad*1992,Juca Martins,1992
ex.454,a.2974,Fotografía Brasileña: Historia y Contemporaneidad*1992,Miguel Rio Barco,1992
ex.454,a.2603,Fotografía Brasileña: Historia y Contemporaneidad*1992,Antonio Saggese,1992
ex.454,a.2717,Fotografía Brasileña: Historia y Contemporaneidad*1992,Evandro Teixeira,1992
ex.455,a.720,Werner Bischof*1992,Werner Bischof,1992
ex.456,a.36,Tuberculosis - SIDA: Un Diario*1992,Linda Troeller,1992
ex.457,a.859,Ruven Afanador*1992,Ruven Afanador,1992
ex.458,a.449,José Antonio Suárez Londoño*1992,José Antonio Suárez Londoño,1992
ex.459,a.116,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Ignacio Gómez Jaramillo,1992
ex.459,a.41,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Alejandro Obregón,1992
ex.459,a.12,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Enrique Grau,1992
ex.459,a.68,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Jan Bartelsman,1992
ex.459,a.35,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Manuel Hernández,1992
ex.459,a.9,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Beatriz González,1992
ex.459,a.22,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Santiago Cárdenas,1992
ex.459,a.1,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Emma Reyes,1992
ex.459,a.47,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Gregorio Cuartas,1992
ex.459,a.5,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,María de la Paz Jaramillo,1992
ex.459,a.66,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Jonier Marín,1992
ex.459,a.51,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Víctor Laignelet,1992
ex.459,a.208,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Danilo Dueñas,1992
ex.459,a.60,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,María Cristina Cortés,1992
ex.459,a.198,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Germán Londoño,1992
ex.459,a.75,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Cristina Llano,1992
ex.459,a.206,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Diego Mazuera,1992
ex.459,a.105,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Luis Fernando Roldán,1992
ex.459,a.223,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Ana María Rueda,1992
ex.459,a.214,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Carlos Salas Silva,1992
ex.459,a.148,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Rafael Echeverri,1992
ex.459,a.269,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Santiago Uribe Holguín,1992
ex.459,a.215,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,Bibiana Vélez,1992
ex.459,a.163,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,María Teresa Vieco,1992
ex.459,a.114,Muestra de pintura colombiana de la Colección del Museo de Arte Moderno La Tertulia 1992*1992,José Horacio Martínez,1992
ex.460,a.60,María Cristina Cortés*1992,María Cristina Cortés,1992
ex.461,a.122,Delia Cugat y Sergio Camporeale*1992,Delia Cugat,1992
ex.461,a.54,Delia Cugat y Sergio Camporeale*1992,Sergio Camporeale,1992
ex.462,a.134,Tina Celis*1993,Tina Celis,1993
ex.463,a.535,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Geny Dignac,1993
ex.463,a.201,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Fernando Maza,1993
ex.463,a.1159,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Marta Minujín,1993
ex.463,a.81,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Yutaka Toyota,1993
ex.463,a.115,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Jesús Rafael Soto,1993
ex.463,a.484,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Jaime Suárez,1993
ex.463,a.278,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Rómulo Rozo,1993
ex.463,a.2,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Édgar Negret,1993
ex.463,a.39,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Eduardo Ramírez Villamizar,1993
ex.463,a.12,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Enrique Grau,1993
ex.463,a.40,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Carlos Rojas,1993
ex.463,a.73,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Feliza Bursztyn,1993
ex.463,a.8,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Álvaro Barrios,1993
ex.463,a.127,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Bernardo Salcedo,1993
ex.463,a.217,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Beatriz Daza,1993
ex.463,a.70,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Hugo Zapata,1993
ex.463,a.677,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Alicia Barney,1993
ex.463,a.600,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Consuelo Gómez,1993
ex.463,a.353,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Mónica Negret,1993
ex.463,a.327,Muestra de arte tridimensional latino-americano de la Colección del Museo de Arte Moderno La Tertulia 1993*1993,Pablo Van Wong,1993
ex.464,a.1916,Exposición de litografías del Instituto Tamarind*1993,Clinton Adams,1993
ex.464,a.1368,Exposición de litografías del Instituto Tamarind*1993,Joseph Almyda,1993
ex.464,a.710,Exposición de litografías del Instituto Tamarind*1993,Wulf Barsch,1993
ex.464,a.2236,Exposición de litografías del Instituto Tamarind*1993,Billy Al Bengstons,1993
ex.464,a.780,Exposición de litografías del Instituto Tamarind*1993,Tom Berg,1993
ex.464,a.1306,Exposición de litografías del Instituto Tamarind*1993,Larry Brown,1993
ex.464,a.1254,Exposición de litografías del Instituto Tamarind*1993,Louisa Chase,1993
ex.464,a.2513,Exposición de litografías del Instituto Tamarind*1993,Roy De Forest,1993
ex.464,a.907,Exposición de litografías del Instituto Tamarind*1993,Robert Fichter,1993
ex.464,a.1889,Exposición de litografías del Instituto Tamarind*1993,Daniele Fuller,1993
ex.464,a.1658,Exposición de litografías del Instituto Tamarind*1993,Gail Gash,1993
ex.464,a.1565,Exposición de litografías del Instituto Tamarind*1993,Harmony Hammond,1993
ex.464,a.1877,Exposición de litografías del Instituto Tamarind*1993,David Hare,1993
