id_expo,expo_order,nombre_expo,fecha_ini,fecha_fin,duracion_dias,nombre_espacio,descripcion_expo,tipo_participacion,nombre_expo_order_ano,ano,rol_expo,nombre_registro_agente,id_persona,nombres_persona,apellidos_persona,seudonimo_persona,otros_nombres,ano_agente_inicia,ano_agente_fin,sexo,nacionalidad_agente,pais_nacimiento,ciudad_nacimiento,obra_en_coleccion_MTL,tipo_agente,id_organizaciones
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Ministerio de Cultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,308
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Alcaldía de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,39
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Comfandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,122
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Banco de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,68
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Carvajal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,89
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Coéxito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,115
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Atlas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,58
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Baterías Mac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,70
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Cámara de Comercio de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,83
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Ingenio Manuelita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,259
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Gases de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,240
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Suramericana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,383
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Fundación Epsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,210
761,770,Papel,2011-12-01,2012-01-22,52,Sala Subterránea,NA,colectiva,770-Papel-2011,2011,auspiciador,Colinversiones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,118
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Hernando Tejada,23,Hernando,Tejada,NA,NA,1924,1999,M,Colombia,Colombia,Pereira,11,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Óscar Muñoz,14,Óscar,Muñoz,NA,NA,1951,NA,M,Colombia,Colombia,Popayán,15,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,María de la Paz Jaramillo,5,María de la Paz,Jaramillo,NA,Maripaz Jaramillo,1948,NA,F,Colombia,Colombia,Manizales,27,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Pedro Alcántara Herrán,7,Pedro,Alcántara,NA,NA,1942,NA,M,Colombia,Colombia,Cali,22,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Lucy Tejada,17,Lucy,Tejada,NA,NA,1920,2011,F,Colombia,Colombia,Pereira,14,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Beatriz González,9,Beatriz,González,NA,NA,1938,NA,F,Colombia,Colombia,Bucaramanga,20,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Robert Indiana,289,Robert,Indiana,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,José Guadalupe Posada,64,José Guadalupe,Posada,NA,NA,NA,NA,NA,México,NA,NA,4,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Julio Le Parc,111,Julio,Le Parc,NA,NA,NA,NA,NA,Argentina,NA,NA,3,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Andy Warhol,669,Andy,Warhol,NA,NA,NA,NA,NA,Estados Unidos,NA,NA,1,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Édgar Negret,2,Édgar,Negret,NA,NA,NA,NA,NA,Colombia,NA,NA,31,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Gustavo Zalamea,13,Gustavo,Zalamea,NA,NA,NA,NA,M,Colombia,NA,NA,16,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Ignacio Gómez Jaramillo,116,Ignacio,Gómez Jaramillo,NA,NA,NA,NA,NA,Colombia,NA,NA,3,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Carlos Rojas,40,Carlos,Rojas,NA,NA,NA,NA,NA,Colombia,NA,NA,6,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Ever Astudillo,48,Ever,Astudillo,NA,NA,1948,2015,M,Colombia,Colombia,Cali,5,persona,NA
823,771,El arte como experiencia - Un museo con historia Colección La Tertulia,2012-03-02,2012-12-30,303,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,771-El arte como experiencia - Un museo con historia Colección La Tertulia-2012,2012,artista,Alejandro Obregón,41,Alejandro,Obregón,NA,NA,1920,1992,M,Español,España,Barcelona,6,persona,NA
758,772,Colección Abierta,2012-05-28,2012-07-22,55,Sala de la Colección-Maritza Uribe de Urdinola,NA,colectiva,772-Colección Abierta-2012,2012,artista,Varios,3114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Jorge Acero,459,Jorge,Acero,NA,NA,1968,NA,M,Colombia,Colombia,Medellín,1,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Camilo Aguirre,2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,William Bahos,3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Wilson Díaz,714,Wilson,Díaz Polanco,NA,Wilson Díaz Polanco,1963,NA,M,Colombia,Colombia,"Pitalito, Huila",0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Herlyng Ferla,2790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Edinson Quiñones,2695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Leonardo Herrera,176,Leonardo,Herrera,NA,NA,NA,NA,NA,Colombia,NA,NA,2,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Kabaret Machine,2877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Esteban López,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Jorge R. Nuñez,2846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Juan Pablo Marín,2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Juan Mejía,435,Juan Fernando,Mejía,NA,Juan Fernando Mejía,1966,NA,NA,Colombiana,Estados Unidos,Charlottesville,1,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Ana María Millán,2218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Fernando Pareja & Leidy Chávez,2728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Mónica Restrepo,1088,Mónica,Restrepo,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Juan Martín Rico,2862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Alex Rodríguez,2553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Carolina Ruiz,2645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Rened Varona,3051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Juan David Velásquez,2857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,artista,Sergio Zapata,3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Ministerio de Cultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,308
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Fundación Arteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,205
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Alcaldía de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,39
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Comfandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,122
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Gobernación del Valle del Cauca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,245
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Sura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,382
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Epsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,181
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Celsia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,95
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Gases de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,240
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Ingenio Manuelita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,259
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Atlas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,58
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Coéxito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,115
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Carvajal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,89
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Baterías Mac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,70
759,773,Desde el Malestar: ¿Qué cosa es la verdad?,2012-06-01,2012-08-05,65,Sala Subterránea,NA,colectiva,773-Desde el Malestar: ¿Qué cosa es la verdad?-2012,2012,auspiciador,Banco de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,68
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Future Farmers,2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Colectivo Incinerante,2661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Amy Franceschini,2580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Proyecto Dies,3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Charlie Dubbe,2652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,artista,Leandra Plaza,2894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,curador,Verónica Wiman,3236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Ministerio de Cultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,308
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Alcaldía de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,39
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Comfandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,122
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Banco de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,68
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Coéxito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,115
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Atlas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,58
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Baterías Mac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,70
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Ingenio Manuelita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,259
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Gases de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,240
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Sura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,382
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Epsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,181
760,774,"Bajo el cemento, la tierra",2012-07-19,2012-09-09,52,Sala Alterna,NA,colectiva,"774-Bajo el cemento, la tierra-2012",2012,auspiciador,Celsia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,95
762,775,Segundo Guión de La Colección Permanente,2012-09-28,2013-02-27,152,Sala Subterránea,NA,colectiva,775-Segundo Guión de La Colección Permanente-2012,2012,artista,Varios,3114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
762,775,Segundo Guión de La Colección Permanente,2012-09-28,2013-02-27,152,Sala Subterránea,NA,colectiva,775-Segundo Guión de La Colección Permanente-2012,2012,curador,Un Lugar de la Plastica,3147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,artista,Victor Albarracín,3117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,persona,NA
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,Ministerio de Cultura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,308
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,Alcaldía de Cali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,39
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,Comfandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,122
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,14 Salones regionales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,21
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,Desde el bienestar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,150
763,776,Víctor Albarracín “El Tratamiento de las Contradicciones”,2012-11-22,2013-01-13,52,Sala Alterna,NA,individual,776-Víctor Albarracín “El Tratamiento de las Contradicciones”-2012,2012,auspiciador,Banco de Occidente,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,organizacion,68
